,efm,reaction,kcat,dq/dk,dlogq/dlogk
17,710,R7ra,2.33e+02,2.64e-04,1.38e-01
18,710,R7rc,5.31e+01,3.87e-04,4.60e-02
19,710,R13r,4.64e+01,1.05e-05,1.09e-03
20,710,R1,1.04e+02,3.55e-04,8.25e-02
21,710,R94,1.00e+02,2.98e-05,6.67e-03
22,710,R53r,1.39e+02,1.54e-05,4.79e-03
23,710,R29r,2.11e+02,6.61e-06,3.11e-03
24,710,R93,9.97e+01,9.29e-06,2.07e-03
25,710,R8r,2.11e+02,7.91e-05,3.73e-02
26,710,R12r,1.36e+03,7.20e-08,2.19e-04
27,710,R11r,1.34e+02,1.52e-06,4.56e-04
28,710,R95,1.00e+02,5.59e-05,1.25e-02
29,710,R70,9.95e+01,2.56e-06,5.69e-04
0,711,R91,1.00e+02,4.74e-05,5.31e-03
1,711,R55b,5.88e+01,1.95e-04,1.29e-02
2,711,R55a,9.13e+01,1.52e-04,1.55e-02
3,711,R22,3.59e+02,9.48e-07,3.81e-04
4,711,R21,3.77e+01,2.55e-03,1.08e-01
5,711,R3,1.15e+02,7.37e-04,9.49e-02
6,711,R7rb,3.90e+02,1.22e-04,5.32e-02
7,711,R24,1.08e+02,2.05e-06,2.49e-04
8,711,R23r,3.26e+01,2.46e-05,8.98e-04
9,711,R40,1.23e+02,3.32e-04,4.59e-02
10,711,R6r,7.84e+03,5.32e-06,4.67e-02
11,711,R5r,7.99e+00,1.64e-02,1.47e-01
12,711,R15r,7.53e+01,2.65e-05,2.24e-03
13,711,R14r,1.67e+01,1.74e-05,3.27e-04
14,711,R2r,3.22e+02,6.06e-05,2.18e-02
15,711,R28r,2.82e+02,4.61e-05,1.46e-02
16,711,R27b,1.79e+02,4.06e-04,8.15e-02
17,711,R7ra,2.33e+02,5.46e-04,1.43e-01
18,711,R7rc,5.31e+01,8.13e-04,4.84e-02
19,711,R13r,4.64e+01,1.04e-05,5.40e-04
20,711,R1,1.04e+02,7.85e-04,9.14e-02
21,711,R94,1.00e+02,4.85e-05,5.43e-03
22,711,R53r,1.39e+02,2.22e-05,3.46e-03
23,711,R29r,2.11e+02,1.98e-05,4.68e-03
24,711,R93,9.97e+01,9.29e-06,1.04e-03
25,711,R8r,2.11e+02,1.68e-04,3.98e-02
26,711,R12r,1.36e+03,7.13e-08,1.09e-04
27,711,R11r,1.34e+02,1.51e-06,2.27e-04
28,711,R95,1.00e+02,1.05e-04,1.17e-02
29,711,R70,9.95e+01,2.66e-06,2.96e-04
0,712,R91,1.00e+02,4.21e-05,8.43e-04
1,712,R55b,5.88e+01,1.06e-04,1.24e-03
2,712,R54ra,3.51e-01,7.64e+00,5.37e-01
3,712,R55a,9.13e+01,7.53e-05,1.37e-03
4,712,R22,3.59e+02,1.14e-06,8.20e-05
5,712,R21,3.77e+01,1.59e-02,1.20e-01
6,712,R54rb,3.24e+02,2.40e-04,1.56e-02
7,712,R3,1.15e+02,2.69e-03,6.18e-02
8,712,R7rb,3.90e+02,4.58e-04,3.58e-02
9,712,R24,1.08e+02,3.84e-06,8.34e-05
10,712,R23r,3.26e+01,2.49e-05,1.63e-04
11,712,R40,1.23e+02,2.52e-04,6.22e-03
12,712,R6r,7.84e+03,8.90e-06,1.40e-02
13,712,R5r,7.99e+00,2.46e-02,3.93e-02
14,712,R15r,7.53e+01,2.04e-05,3.07e-04
15,712,R14r,1.67e+01,1.45e-05,4.87e-05
16,712,R2r,3.22e+02,1.25e-04,8.06e-03
17,712,R28r,2.82e+02,3.08e-05,1.74e-03
18,712,R27b,1.79e+02,1.05e-04,3.78e-03
19,712,R7ra,2.33e+02,1.10e-03,5.13e-02
20,712,R7rc,5.31e+01,1.63e-03,1.73e-02
21,712,R13r,4.64e+01,8.02e-06,7.44e-05
22,712,R1,1.04e+02,3.14e-03,6.54e-02
23,712,R94,1.00e+02,3.69e-06,7.40e-05
24,712,R53r,1.39e+02,1.21e-06,3.36e-05
25,712,R29r,2.11e+02,4.13e-06,1.74e-04
26,712,R93,9.97e+01,9.29e-06,1.85e-04
27,712,R8r,2.11e+02,3.96e-04,1.67e-02
28,712,R12r,1.36e+03,5.95e-08,1.62e-05
29,712,R11r,1.34e+02,1.33e-06,3.57e-05
30,712,R95,1.00e+02,7.57e-05,1.52e-03
31,712,R70,9.95e+01,2.34e-06,4.66e-05
0,726,R54ra,3.51e-01,3.92e+01,7.20e-01
1,726,R22,3.59e+02,1.55e-06,2.91e-05
2,726,R21,3.77e+01,4.53e-02,8.93e-02
3,726,R54rb,3.24e+02,8.31e-04,1.41e-02
4,726,R3,1.15e+02,6.29e-03,3.78e-02
5,726,R7rb,3.90e+02,1.00e-03,2.05e-02
6,726,R24,1.08e+02,5.32e-06,3.02e-05
7,726,R23r,3.26e+01,2.72e-05,4.65e-05
8,726,R10c,1.10e+02,1.35e-06,7.76e-06
9,726,R41,7.59e+01,1.05e-03,4.19e-03
10,726,R40,1.23e+02,3.70e-04,2.38e-03
11,726,R6r,7.84e+03,1.59e-05,6.51e-03
12,726,R5r,7.99e+00,4.26e-02,1.78e-02
13,726,R15r,7.53e+01,1.16e-05,4.55e-05
14,726,R2r,3.22e+02,2.31e-04,3.89e-03
15,726,R28r,2.82e+02,1.97e-06,2.91e-05
16,726,R27b,1.79e+02,6.53e-06,6.13e-05
17,726,R7ra,2.33e+02,2.27e-03,2.77e-02
18,726,R7rc,5.31e+01,2.97e-03,8.25e-03
19,726,R10a,2.41e+02,3.64e-07,4.59e-06
20,726,R1,1.04e+02,7.23e-03,3.93e-02
21,726,R10b,4.10e+02,1.27e-07,2.73e-06
22,726,R29r,2.11e+02,5.01e-06,5.53e-05
23,726,R93,9.97e+01,9.29e-06,4.85e-05
24,726,R8r,2.11e+02,7.46e-04,8.23e-03
25,726,R12r,1.36e+03,2.55e-08,1.82e-06
26,726,R11r,1.34e+02,4.06e-07,2.85e-06
27,726,R95,1.00e+02,4.87e-06,2.55e-05
28,726,R70,9.95e+01,1.50e-06,7.80e-06
0,727,R22,3.59e+02,2.59e-06,8.84e-04
1,727,R21,3.77e+01,4.69e-04,1.68e-02
2,727,R3,1.15e+02,1.12e-03,1.22e-01
3,727,R27,7.81e+01,7.17e-04,5.32e-02
4,727,R7rb,3.90e+02,1.34e-04,4.95e-02
5,727,R24,1.08e+02,3.17e-06,3.26e-04
6,727,R23r,3.26e+01,3.91e-05,1.21e-03
7,727,R10c,1.10e+02,9.77e-07,1.02e-04
8,727,R41,7.59e+01,2.34e-04,1.69e-02
9,727,R40,1.23e+02,4.42e-04,5.17e-02
10,727,R6r,7.84e+03,7.04e-06,5.24e-02
11,727,R5r,7.99e+00,2.21e-02,1.67e-01
12,727,R15r,7.53e+01,1.69e-05,1.21e-03
13,727,R2r,3.22e+02,8.91e-05,2.72e-02
14,727,R28r,2.82e+02,4.29e-06,1.15e-03
15,727,R27b,1.79e+02,2.85e-04,4.85e-02
16,727,R7ra,2.33e+02,7.29e-04,1.61e-01
17,727,R7rc,5.31e+01,9.88e-04,4.98e-02
18,727,R10a,2.41e+02,1.58e-07,3.62e-05
19,727,R1,1.04e+02,8.77e-04,8.66e-02
20,727,R10b,4.10e+02,3.52e-08,1.37e-05
21,727,R94,1.00e+02,2.80e-04,2.66e-02
22,727,R53r,1.39e+02,1.62e-04,2.14e-02
23,727,R29r,2.11e+02,1.50e-05,3.00e-03
24,727,R93,9.97e+01,9.29e-06,8.79e-04
25,727,R8r,2.11e+02,1.94e-04,3.88e-02
26,727,R12r,1.36e+03,2.30e-08,2.98e-05
27,727,R11r,1.34e+02,4.52e-07,5.75e-05
28,727,R95,1.00e+02,2.55e-06,2.42e-04
29,727,R70,9.95e+01,1.69e-06,1.60e-04
0,730,R22,3.59e+02,1.71e-06,6.91e-04
1,730,R21,3.77e+01,3.64e-04,1.54e-02
2,730,R3,1.15e+02,6.94e-04,8.98e-02
3,730,R80,4.00e+06,1.13e-10,5.08e-04
4,730,R7rb,3.90e+02,1.17e-04,5.14e-02
5,730,R24,1.08e+02,2.21e-06,2.71e-04
6,730,R23r,3.26e+01,3.19e-05,1.17e-03
7,730,R10c,1.10e+02,9.70e-07,1.20e-04
8,730,R41,7.59e+01,2.33e-04,1.99e-02
9,730,R40,1.23e+02,4.31e-04,5.98e-02
10,730,R6r,7.84e+03,6.72e-06,5.94e-02
11,730,R5r,7.99e+00,2.13e-02,1.91e-01
12,730,R15r,7.53e+01,1.73e-05,1.47e-03
13,730,R2r,3.22e+02,6.47e-05,2.34e-02
14,730,R28r,2.82e+02,5.65e-06,1.79e-03
15,730,R27b,1.79e+02,8.10e-05,1.63e-02
16,730,R7ra,2.33e+02,7.04e-04,1.85e-01
17,730,R7rc,5.31e+01,9.45e-04,5.65e-02
18,730,R10a,2.41e+02,1.54e-07,4.18e-05
19,730,R1,1.04e+02,8.38e-04,9.81e-02
20,730,R10b,4.10e+02,3.32e-08,1.53e-05
21,730,R94,1.00e+02,2.97e-04,3.35e-02
22,730,R53r,1.39e+02,2.70e-04,4.24e-02
23,730,R29r,2.11e+02,2.36e-05,5.61e-03
24,730,R93,9.97e+01,9.29e-06,1.04e-03
25,730,R8r,2.11e+02,1.83e-04,4.34e-02
26,730,R12r,1.36e+03,2.38e-08,3.66e-05
27,730,R11r,1.34e+02,4.64e-07,7.00e-05
28,730,R95,1.00e+02,1.03e-05,1.16e-03
29,730,R70,9.95e+01,1.85e-06,2.08e-04
0,733,R22,3.59e+02,1.72e-06,6.66e-04
1,733,R21,3.77e+01,3.78e-04,1.53e-02
2,733,R3,1.15e+02,7.32e-04,9.06e-02
3,733,R7rb,3.90e+02,1.24e-04,5.20e-02
4,733,R24,1.08e+02,2.25e-06,2.63e-04
5,733,R23r,3.26e+01,3.20e-05,1.12e-03
6,733,R10c,1.10e+02,9.70e-07,1.15e-04
7,733,R41,7.59e+01,2.34e-04,1.92e-02
8,733,R40,1.23e+02,4.56e-04,6.05e-02
9,733,R6r,7.84e+03,7.01e-06,5.91e-02
10,733,R5r,7.99e+00,2.21e-02,1.90e-01
11,733,R15r,7.53e+01,1.72e-05,1.39e-03
12,733,R2r,3.22e+02,6.78e-05,2.35e-02
13,733,R28r,2.82e+02,8.28e-06,2.51e-03
14,733,R27b,1.79e+02,1.13e-04,2.18e-02
15,733,R7ra,2.33e+02,7.32e-04,1.84e-01
16,733,R7rc,5.31e+01,9.89e-04,5.66e-02
17,733,R10a,2.41e+02,1.54e-07,4.01e-05
18,733,R1,1.04e+02,8.69e-04,9.73e-02
19,733,R10b,4.10e+02,3.33e-08,1.47e-05
20,733,R94,1.00e+02,3.03e-04,3.27e-02
21,733,R53r,1.39e+02,2.59e-04,3.89e-02
22,733,R29r,2.11e+02,2.52e-05,5.71e-03
23,733,R93,9.97e+01,9.29e-06,9.97e-04
24,733,R8r,2.11e+02,1.92e-04,4.36e-02
25,733,R12r,1.36e+03,2.38e-08,3.49e-05
26,733,R11r,1.34e+02,4.63e-07,6.68e-05
27,733,R95,1.00e+02,1.55e-05,1.67e-03
28,733,R70,9.95e+01,1.81e-06,1.94e-04
0,734,R91,1.00e+02,4.31e-05,4.17e-03
1,734,R55b,5.88e+01,1.47e-04,8.33e-03
2,734,R55a,9.13e+01,1.35e-04,1.19e-02
3,734,R22,3.59e+02,2.10e-06,7.28e-04
4,734,R21,3.77e+01,2.27e-03,8.29e-02
5,734,R3,1.15e+02,9.39e-04,1.04e-01
6,734,R27,7.81e+01,3.76e-03,2.84e-01
7,734,R7rb,3.90e+02,1.17e-04,4.41e-02
8,734,R24,1.08e+02,4.41e-06,4.63e-04
9,734,R23r,3.26e+01,3.29e-05,1.04e-03
10,734,R40,1.23e+02,1.35e-04,1.61e-02
11,734,R6r,7.84e+03,3.78e-06,2.87e-02
12,734,R5r,7.99e+00,1.04e-02,8.07e-02
13,734,R15r,7.53e+01,4.70e-05,3.43e-03
14,734,R14r,1.67e+01,2.33e-05,3.77e-04
15,734,R2r,3.22e+02,5.18e-05,1.61e-02
16,734,R28r,2.82e+02,1.75e-05,4.76e-03
17,734,R27b,1.79e+02,5.32e-04,9.22e-02
18,734,R7ra,2.33e+02,5.41e-04,1.22e-01
19,734,R7rc,5.31e+01,4.28e-04,2.20e-02
20,734,R13r,4.64e+01,1.78e-05,7.96e-04
21,734,R1,1.04e+02,4.65e-04,4.68e-02
22,734,R29r,2.11e+02,3.48e-06,7.09e-04
23,734,R93,9.97e+01,9.29e-06,8.96e-04
24,734,R8r,2.11e+02,9.00e-05,1.84e-02
25,734,R12r,1.36e+03,9.29e-08,1.22e-04
26,734,R11r,1.34e+02,1.84e-06,2.38e-04
27,734,R95,1.00e+02,2.99e-05,2.89e-03
28,734,R70,9.95e+01,3.48e-06,3.34e-04
0,737,R22,3.59e+02,1.93e-06,1.12e-03
1,737,R21,3.77e+01,4.65e-04,2.83e-02
2,737,R3,1.15e+02,7.21e-04,1.34e-01
3,737,R27,7.81e+01,9.25e-04,1.16e-01
4,737,R9,5.13e+02,2.71e-06,2.24e-03
5,737,R7rb,3.90e+02,8.03e-05,5.05e-02
6,737,R24,1.08e+02,3.21e-06,5.62e-04
7,737,R23r,3.26e+01,3.28e-05,1.72e-03
8,737,R10c,1.10e+02,2.24e-06,3.98e-04
9,737,R40,1.23e+02,1.58e-05,3.14e-03
10,737,R6r,7.84e+03,3.87e-06,4.89e-02
11,737,R5r,7.99e+00,1.18e-02,1.52e-01
12,737,R15r,7.53e+01,9.47e-06,1.15e-03
13,737,R14r,1.67e+01,7.86e-05,2.12e-03
14,737,R2r,3.22e+02,5.20e-05,2.70e-02
15,737,R27b,1.79e+02,2.33e-04,6.73e-02
16,737,R7ra,2.33e+02,4.25e-04,1.60e-01
17,737,R7rc,5.31e+01,5.13e-04,4.39e-02
18,737,R13r,4.64e+01,2.22e-06,1.66e-04
19,737,R10a,2.41e+02,4.67e-07,1.81e-04
20,737,R1,1.04e+02,5.25e-04,8.80e-02
21,737,R10b,4.10e+02,1.61e-07,1.07e-04
22,737,R94,1.00e+02,1.30e-04,2.10e-02
23,737,R53r,1.39e+02,6.08e-05,1.37e-02
24,737,R93,9.97e+01,9.29e-06,1.49e-03
25,737,R8r,2.11e+02,1.02e-04,3.45e-02
26,737,R12r,1.36e+03,1.27e-08,2.79e-05
27,737,R70,9.95e+01,1.36e-06,2.18e-04
0,74,R91,1.00e+02,8.87e-05,5.41e-03
1,74,R55b,5.88e+01,3.88e-04,1.39e-02
2,74,R55a,9.13e+01,4.23e-04,2.35e-02
3,74,R22,3.59e+02,5.19e-06,1.13e-03
4,74,R21,3.77e+01,4.51e-03,1.04e-01
5,74,R27,7.81e+01,1.10e-02,5.22e-01
6,74,RR9,1.32e+01,8.09e-03,6.53e-02
7,74,R24,1.08e+02,1.58e-05,1.05e-03
8,74,R23r,3.26e+01,4.43e-05,8.80e-04
9,74,R40,1.23e+02,3.53e-05,2.65e-03
10,74,R6r,7.84e+03,1.92e-06,9.14e-03
11,74,R5r,7.99e+00,2.67e-03,1.30e-02
12,74,R15r,7.53e+01,1.33e-04,6.10e-03
13,74,R14r,1.67e+01,1.11e-04,1.13e-03
14,74,R2r,3.22e+02,1.81e-05,3.56e-03
15,74,R4,2.54e+01,1.13e-03,1.75e-02
16,74,R27b,1.79e+02,6.01e-04,6.56e-02
17,74,R13r,4.64e+01,6.37e-05,1.80e-03
18,74,R61r,7.99e+01,1.10e-03,5.34e-02
19,74,R10a,2.41e+02,1.57e-04,2.30e-02
20,74,R1,1.04e+02,4.41e-04,2.79e-02
21,74,R10b,4.10e+02,6.98e-05,1.74e-02
22,74,R60,2.47e+02,1.26e-04,1.89e-02
23,74,R93,9.97e+01,9.29e-06,5.64e-04
24,74,R12r,1.36e+03,4.25e-07,3.53e-04
25,74,R11r,1.34e+02,6.69e-06,5.46e-04
26,74,R70,9.95e+01,1.37e-05,8.30e-04
0,742,R54ra,3.51e-01,7.93e-01,1.69e-01
1,742,R22,3.59e+02,8.64e-07,1.88e-04
2,742,R21,3.77e+01,3.57e-03,8.15e-02
3,742,R54rb,3.24e+02,5.56e-05,1.09e-02
4,742,R3,1.15e+02,1.42e-03,9.91e-02
5,742,R7rb,3.90e+02,2.69e-04,6.36e-02
6,742,R24,1.08e+02,2.44e-06,1.60e-04
7,742,R23r,3.26e+01,2.32e-05,4.59e-04
8,742,R10c,1.10e+02,1.02e-06,6.82e-05
9,742,R41,7.59e+01,2.49e-04,1.15e-02
10,742,R40,1.23e+02,4.29e-04,3.20e-02
11,742,R6r,7.84e+03,8.66e-06,4.12e-02
12,742,R5r,7.99e+00,2.58e-02,1.25e-01
13,742,R15r,7.53e+01,1.48e-05,6.77e-04
14,742,R2r,3.22e+02,1.03e-04,2.02e-02
15,742,R28r,2.82e+02,2.85e-06,4.88e-04
16,742,R27b,1.79e+02,1.20e-05,1.30e-03
17,742,R7ra,2.33e+02,9.17e-04,1.30e-01
18,742,R7rc,5.31e+01,1.41e-03,4.54e-02
19,742,R10a,2.41e+02,1.81e-07,2.64e-05
20,742,R1,1.04e+02,1.63e-03,1.03e-01
21,742,R10b,4.10e+02,4.63e-08,1.15e-05
22,742,R94,1.00e+02,2.47e-04,1.50e-02
23,742,R53r,1.39e+02,8.90e-05,7.53e-03
24,742,R29r,2.11e+02,1.02e-05,1.30e-03
25,742,R93,9.97e+01,9.29e-06,5.62e-04
26,742,R8r,2.11e+02,3.11e-04,3.97e-02
27,742,R12r,1.36e+03,2.23e-08,1.84e-05
28,742,R11r,1.34e+02,4.33e-07,3.52e-05
29,742,R95,1.00e+02,6.54e-06,3.97e-04
30,742,R70,9.95e+01,1.29e-06,7.81e-05
0,749,R91,1.00e+02,3.36e-05,8.79e-03
1,749,R55b,5.88e+01,1.32e-04,2.02e-02
2,749,R55a,9.13e+01,1.01e-04,2.42e-02
3,749,R22,3.59e+02,7.67e-07,7.20e-04
4,749,R21,3.77e+01,1.65e-03,1.62e-01
5,749,R3,1.15e+02,2.97e-04,8.93e-02
6,749,R80,4.00e+06,1.58e-09,1.65e-02
7,749,R7rb,3.90e+02,4.63e-05,4.73e-02
8,749,R24,1.08e+02,1.84e-06,5.23e-04
9,749,R23r,3.26e+01,2.30e-05,1.96e-03
10,749,R40,1.23e+02,1.12e-04,3.61e-02
11,749,R6r,7.84e+03,2.04e-06,4.18e-02
12,749,R5r,7.99e+00,6.28e-03,1.31e-01
13,749,R15r,7.53e+01,2.64e-05,5.20e-03
14,749,R14r,1.67e+01,1.73e-05,7.60e-04
15,749,R2r,3.22e+02,2.42e-05,2.04e-02
16,749,R28r,2.82e+02,1.53e-05,1.12e-02
17,749,R27b,1.79e+02,1.53e-04,7.19e-02
18,749,R7ra,2.33e+02,2.07e-04,1.26e-01
19,749,R7rc,5.31e+01,3.12e-04,4.33e-02
20,749,R13r,4.64e+01,1.03e-05,1.25e-03
21,749,R1,1.04e+02,3.19e-04,8.67e-02
22,749,R29r,2.11e+02,6.65e-06,3.66e-03
23,749,R93,9.97e+01,9.29e-06,2.42e-03
24,749,R8r,2.11e+02,6.47e-05,3.57e-02
25,749,R12r,1.36e+03,7.09e-08,2.53e-04
26,749,R11r,1.34e+02,1.51e-06,5.27e-04
27,749,R95,1.00e+02,3.46e-05,9.05e-03
28,749,R70,9.95e+01,2.61e-06,6.80e-04
0,755,R54ra,3.51e-01,3.71e+00,6.94e-01
1,755,R22,3.59e+02,1.19e-06,2.28e-04
2,755,R21,3.77e+01,3.90e-03,7.83e-02
3,755,R54rb,3.24e+02,7.17e-05,1.24e-02
4,755,R3,1.15e+02,3.57e-04,2.19e-02
5,755,R9,5.13e+02,8.26e-06,2.25e-03
6,755,R80,4.00e+06,2.32e-09,4.95e-03
7,755,R7rb,3.90e+02,9.74e-05,2.02e-02
8,755,R24,1.08e+02,4.49e-06,2.59e-04
9,755,R23r,3.26e+01,2.51e-05,4.36e-04
10,755,R10c,1.10e+02,2.18e-04,1.28e-02
11,755,R40,1.23e+02,1.73e-05,1.14e-03
12,755,R6r,7.84e+03,1.81e-06,7.54e-03
13,755,R5r,7.99e+00,4.84e-03,2.06e-02
14,755,R15r,7.53e+01,1.78e-04,7.14e-03
15,755,R14r,1.67e+01,2.58e-03,2.30e-02
16,755,R7ra,2.33e+02,2.45e-04,3.04e-02
17,755,R7rc,5.31e+01,2.64e-04,7.45e-03
18,755,R13r,4.64e+01,8.01e-05,1.98e-03
19,755,R10a,2.41e+02,1.00e-04,1.29e-02
20,755,R1,1.04e+02,3.50e-04,1.94e-02
21,755,R10b,4.10e+02,5.01e-05,1.09e-02
22,755,R93,9.97e+01,9.29e-06,4.93e-04
23,755,R8r,2.11e+02,6.34e-05,7.11e-03
24,755,R12r,1.36e+03,2.15e-07,1.56e-04
25,755,R11r,1.34e+02,3.47e-05,2.47e-03
26,755,R70,9.95e+01,1.21e-06,6.42e-05
0,756,R22,3.59e+02,1.27e-06,1.14e-03
1,756,R21,3.77e+01,3.17e-04,2.98e-02
2,756,R3,1.15e+02,3.14e-04,9.00e-02
3,756,R9,5.13e+02,2.51e-06,3.22e-03
4,756,R80,4.00e+06,3.45e-10,3.44e-03
5,756,R7rb,3.90e+02,5.16e-05,5.02e-02
6,756,R24,1.08e+02,1.91e-06,5.18e-04
7,756,R23r,3.26e+01,2.79e-05,2.27e-03
8,756,R10c,1.10e+02,2.12e-06,5.81e-04
9,756,R40,1.23e+02,1.24e-05,3.82e-03
10,756,R6r,7.84e+03,3.25e-06,6.36e-02
11,756,R5r,7.99e+00,1.04e-02,2.06e-01
12,756,R15r,7.53e+01,8.82e-06,1.66e-03
13,756,R14r,1.67e+01,7.29e-05,3.04e-03
14,756,R2r,3.22e+02,2.98e-05,2.39e-02
15,756,R7ra,2.33e+02,3.42e-04,1.99e-01
16,756,R7rc,5.31e+01,4.42e-04,5.86e-02
17,756,R13r,4.64e+01,2.03e-06,2.35e-04
18,756,R10a,2.41e+02,4.07e-07,2.45e-04
19,756,R1,1.04e+02,4.52e-04,1.17e-01
20,756,R10b,4.10e+02,1.28e-07,1.31e-04
21,756,R94,1.00e+02,1.45e-04,3.62e-02
22,756,R53r,1.39e+02,1.69e-04,5.87e-02
23,756,R93,9.97e+01,9.29e-06,2.31e-03
24,756,R8r,2.11e+02,8.36e-05,4.40e-02
25,756,R12r,1.36e+03,1.07e-08,3.65e-05
26,756,R70,9.95e+01,1.68e-06,4.17e-04
0,76,R91,1.00e+02,8.78e-05,5.39e-03
1,76,R55b,5.88e+01,3.77e-04,1.36e-02
2,76,R55a,9.13e+01,4.07e-04,2.28e-02
3,76,R22,3.59e+02,5.15e-06,1.13e-03
4,76,R21,3.77e+01,4.40e-03,1.02e-01
5,76,R27,7.81e+01,1.10e-02,5.26e-01
6,76,RR9,1.32e+01,8.02e-03,6.52e-02
7,76,R24,1.08e+02,1.57e-05,1.04e-03
8,76,R23r,3.26e+01,4.42e-05,8.85e-04
9,76,R10c,1.10e+02,1.62e-06,1.10e-04
10,76,R40,1.23e+02,3.58e-05,2.71e-03
11,76,R6r,7.84e+03,2.05e-06,9.86e-03
12,76,R5r,7.99e+00,2.85e-03,1.40e-02
13,76,R15r,7.53e+01,8.74e-05,4.04e-03
14,76,R2r,3.22e+02,2.05e-05,4.05e-03
15,76,R4,2.54e+01,1.13e-03,1.76e-02
16,76,R27b,1.79e+02,5.99e-04,6.59e-02
17,76,R61r,7.99e+01,1.06e-03,5.19e-02
18,76,R10a,2.41e+02,1.65e-04,2.44e-02
19,76,R1,1.04e+02,4.31e-04,2.75e-02
20,76,R10b,4.10e+02,7.36e-05,1.85e-02
21,76,R60,2.47e+02,1.31e-04,2.00e-02
22,76,R93,9.97e+01,9.29e-06,5.69e-04
23,76,R12r,1.36e+03,1.25e-07,1.05e-04
24,76,R11r,1.34e+02,1.44e-06,1.19e-04
25,76,R70,9.95e+01,6.29e-06,3.84e-04
0,760,R91,1.00e+02,1.16e-05,8.29e-03
1,760,R55b,5.88e+01,5.34e-05,2.24e-02
2,760,R55a,9.13e+01,3.68e-05,2.40e-02
3,760,R22,3.59e+02,8.69e-07,2.23e-03
4,760,R21,3.77e+01,5.75e-04,1.55e-01
5,760,R3,1.15e+02,6.03e-05,4.95e-02
6,760,R9,5.13e+02,3.44e-07,1.26e-03
7,760,R80,4.00e+06,2.91e-09,8.32e-02
8,760,R7rb,3.90e+02,7.27e-06,2.03e-02
9,760,R24,1.08e+02,1.65e-06,1.28e-03
10,760,R23r,3.26e+01,2.41e-05,5.61e-03
11,760,R10c,1.10e+02,3.35e-05,2.63e-02
12,760,R40,1.23e+02,1.21e-05,1.06e-02
13,760,R6r,7.84e+03,7.12e-07,3.99e-02
14,760,R5r,7.99e+00,2.04e-03,1.17e-01
15,760,R15r,7.53e+01,4.89e-05,2.63e-02
16,760,R14r,1.67e+01,1.44e-03,1.72e-01
17,760,R7ra,2.33e+02,4.74e-05,7.90e-02
18,760,R7rc,5.31e+01,7.12e-05,2.70e-02
19,760,R13r,4.64e+01,2.94e-05,9.76e-03
20,760,R10a,2.41e+02,8.80e-06,1.51e-02
21,760,R1,1.04e+02,7.97e-05,5.92e-02
22,760,R10b,4.10e+02,3.70e-06,1.08e-02
23,760,R93,9.97e+01,9.29e-06,6.62e-03
24,760,R8r,2.11e+02,1.27e-05,1.92e-02
25,760,R12r,1.36e+03,4.04e-08,3.93e-04
26,760,R11r,1.34e+02,6.93e-06,6.63e-03
27,760,R70,9.95e+01,1.89e-06,1.35e-03
0,762,R22,3.59e+02,1.29e-06,2.57e-03
1,762,R21,3.77e+01,2.00e-04,4.20e-02
2,762,R3,1.15e+02,8.24e-05,5.27e-02
3,762,R9,5.13e+02,1.31e-06,3.73e-03
4,762,R80,4.00e+06,2.63e-09,5.85e-02
5,762,R7rb,3.90e+02,1.33e-05,2.89e-02
6,762,R24,1.08e+02,1.91e-06,1.15e-03
7,762,R23r,3.26e+01,2.81e-05,5.09e-03
8,762,R10c,1.10e+02,4.94e-05,3.03e-02
9,762,R40,1.23e+02,1.52e-05,1.04e-02
10,762,R6r,7.84e+03,1.15e-06,5.00e-02
11,762,R5r,7.99e+00,3.29e-03,1.46e-01
12,762,R15r,7.53e+01,6.88e-05,2.88e-02
13,762,R14r,1.67e+01,2.24e-03,2.08e-01
14,762,R7ra,2.33e+02,7.93e-05,1.03e-01
15,762,R7rc,5.31e+01,1.22e-04,3.60e-02
16,762,R13r,4.64e+01,4.75e-05,1.23e-02
17,762,R10a,2.41e+02,1.23e-05,1.64e-02
18,762,R1,1.04e+02,1.27e-04,7.33e-02
19,762,R10b,4.10e+02,4.99e-06,1.14e-02
20,762,R94,1.00e+02,2.71e-05,1.51e-02
21,762,R53r,1.39e+02,3.06e-05,2.37e-02
22,762,R93,9.97e+01,9.29e-06,5.15e-03
23,762,R8r,2.11e+02,2.25e-05,2.64e-02
24,762,R12r,1.36e+03,6.69e-08,5.07e-04
25,762,R11r,1.34e+02,9.96e-06,7.42e-03
26,762,R70,9.95e+01,1.43e-06,7.91e-04
0,763,R91,1.00e+02,3.60e-05,4.03e-03
1,763,R55b,5.88e+01,1.20e-04,7.89e-03
2,763,R55a,9.13e+01,1.11e-04,1.13e-02
3,763,R22,3.59e+02,1.94e-06,7.76e-04
4,763,R21,3.77e+01,1.82e-03,7.67e-02
5,763,R3,1.15e+02,6.05e-04,7.78e-02
6,763,R27,7.81e+01,5.29e-03,4.62e-01
7,763,R7rb,3.90e+02,7.90e-05,3.44e-02
8,763,R24,1.08e+02,4.49e-06,5.44e-04
9,763,R23r,3.26e+01,3.14e-05,1.14e-03
10,763,R10c,1.10e+02,1.05e-06,1.29e-04
11,763,R41,7.59e+01,3.31e-05,2.81e-03
12,763,R40,1.23e+02,6.13e-05,8.43e-03
13,763,R6r,7.84e+03,2.19e-06,1.92e-02
