,efm,reaction,dq/dKeq,dlogq/dlogKeq
624,64,r11r,1.21e-03,3.49e-03
625,64,r12r,-5.37e-04,-1.55e-03
626,64,r13r,8.89e-04,4.03e-03
627,64,r14r,2.88e-03,3.22e-03
628,64,r15r,3.37e-04,1.57e-02
629,64,r21,0.00e+00,0.00e+00
630,64,r22,0.00e+00,0.00e+00
631,64,r23r,-1.78e-01,-1.63e-02
632,64,r24,0.00e+00,0.00e+00
633,64,r25,0.00e+00,0.00e+00
634,64,r26r,-2.96e-02,-1.91e-02
635,64,r27,0.00e+00,0.00e+00
636,64,r27b,0.00e+00,0.00e+00
637,64,r28r,-3.60e-03,-2.11e-02
638,64,r29r,-3.43e+02,-2.60e-02
639,64,r2r,1.86e-03,1.18e-03
640,64,r4,0.00e+00,0.00e+00
641,64,r40,0.00e+00,0.00e+00
642,64,r5r,3.57e+01,1.32e-02
643,64,r60,0.00e+00,0.00e+00
644,64,r61r,-4.49e-02,-5.33e-04
645,64,r6r,-5.80e-04,-8.10e-03
646,64,r93,0.00e+00,0.00e+00
647,64,rr9,0.00e+00,0.00e+00
648,65,r1,0.00e+00,0.00e+00
649,65,r10a,0.00e+00,0.00e+00
650,65,r10b,0.00e+00,0.00e+00
651,65,r10c,0.00e+00,0.00e+00
652,65,r11r,3.05e-04,1.35e-03
653,65,r12r,-1.45e-04,-6.42e-04
654,65,r15r,1.81e-04,1.29e-02
655,65,r21,0.00e+00,0.00e+00
656,65,r22,0.00e+00,0.00e+00
657,65,r23r,-1.37e-01,-1.92e-02
658,65,r24,0.00e+00,0.00e+00
659,65,r25,0.00e+00,0.00e+00
660,65,r26r,-2.04e-02,-2.03e-02
661,65,r27,0.00e+00,0.00e+00
662,65,r28r,-2.62e-03,-2.36e-02
663,65,r29r,-2.43e+02,-2.83e-02
664,65,r2r,4.11e-03,3.99e-03
665,65,r4,0.00e+00,0.00e+00
666,65,r40,0.00e+00,0.00e+00
667,65,r5r,2.19e+01,1.24e-02
668,65,r60,0.00e+00,0.00e+00
669,65,r61r,-1.99e-02,-3.63e-04
670,65,r6r,-3.45e-04,-7.38e-03
671,65,r80,0.00e+00,0.00e+00
672,65,r93,0.00e+00,0.00e+00
673,65,rr9,0.00e+00,0.00e+00
674,66,r1,0.00e+00,0.00e+00
675,66,r10a,0.00e+00,0.00e+00
676,66,r10b,0.00e+00,0.00e+00
677,66,r10c,0.00e+00,0.00e+00
678,66,r12r,-1.24e-04,-5.74e-04
679,66,r13r,-1.77e-05,-1.29e-04
680,66,r14r,-4.85e-05,-8.68e-05
681,66,r15r,6.41e-05,4.79e-03
682,66,r21,0.00e+00,0.00e+00
683,66,r22,0.00e+00,0.00e+00
684,66,r23r,-7.75e-03,-1.14e-03
685,66,r24,0.00e+00,0.00e+00
686,66,r2r,1.53e-02,1.55e-02
687,66,r4,0.00e+00,0.00e+00
688,66,r40,0.00e+00,0.00e+00
689,66,r55a,0.00e+00,0.00e+00
690,66,r55b,0.00e+00,0.00e+00
691,66,r5r,3.51e+01,2.08e-02
692,66,r60,0.00e+00,0.00e+00
693,66,r61r,-1.88e-02,-3.59e-04
694,66,r6r,-5.32e-04,-1.19e-02
695,66,r80,0.00e+00,0.00e+00
696,66,r91,0.00e+00,0.00e+00
697,66,r93,0.00e+00,0.00e+00
698,66,rr9,0.00e+00,0.00e+00
699,68,r1,0.00e+00,0.00e+00
700,68,r10a,0.00e+00,0.00e+00
701,68,r10b,0.00e+00,0.00e+00
702,68,r11r,6.79e-04,2.62e-03
703,68,r12r,-2.97e-04,-1.15e-03
704,68,r13r,5.08e-04,3.08e-03
705,68,r14r,1.52e-03,2.27e-03
706,68,r15r,2.00e-04,1.25e-02
707,68,r21,0.00e+00,0.00e+00
708,68,r22,0.00e+00,0.00e+00
709,68,r23r,-1.03e-01,-1.27e-02
710,68,r24,0.00e+00,0.00e+00
711,68,r25,0.00e+00,0.00e+00
712,68,r26r,-1.40e-02,-1.21e-02
713,68,r27,0.00e+00,0.00e+00
714,68,r28r,-1.53e-03,-1.20e-02
715,68,r2r,4.73e-03,4.01e-03
716,68,r4,0.00e+00,0.00e+00
717,68,r40,0.00e+00,0.00e+00
718,68,r41,0.00e+00,0.00e+00
719,68,r5r,2.12e+01,1.05e-02
720,68,r60,0.00e+00,0.00e+00
721,68,r61r,-1.96e-02,-3.12e-04
722,68,r6r,-3.26e-04,-6.09e-03
723,68,r80,0.00e+00,0.00e+00
724,68,r93,0.00e+00,0.00e+00
725,68,rr9,0.00e+00,0.00e+00
726,69,r1,0.00e+00,0.00e+00
727,69,r10a,0.00e+00,0.00e+00
728,69,r10b,0.00e+00,0.00e+00
729,69,r10c,0.00e+00,0.00e+00
730,69,r11r,2.15e-04,8.48e-04
731,69,r12r,-1.01e-04,-3.99e-04
732,69,r15r,1.36e-04,8.67e-03
733,69,r21,0.00e+00,0.00e+00
734,69,r22,0.00e+00,0.00e+00
735,69,r23r,-1.00e-01,-1.25e-02
736,69,r24,0.00e+00,0.00e+00
737,69,r25,0.00e+00,0.00e+00
738,69,r26r,-1.36e-02,-1.20e-02
739,69,r27,0.00e+00,0.00e+00
740,69,r28r,-1.51e-03,-1.21e-02
741,69,r2r,7.91e-03,6.83e-03
742,69,r4,0.00e+00,0.00e+00
743,69,r40,0.00e+00,0.00e+00
744,69,r41,0.00e+00,0.00e+00
745,69,r5r,2.32e+01,1.17e-02
746,69,r60,0.00e+00,0.00e+00
747,69,r61r,-1.60e-02,-2.59e-04
748,69,r6r,-3.62e-04,-6.90e-03
749,69,r80,0.00e+00,0.00e+00
750,69,r93,0.00e+00,0.00e+00
751,69,rr9,0.00e+00,0.00e+00
752,71,r1,0.00e+00,0.00e+00
753,71,r10a,0.00e+00,0.00e+00
754,71,r10b,0.00e+00,0.00e+00
755,71,r11r,8.43e-04,3.64e-03
756,71,r12r,-3.71e-04,-1.60e-03
757,71,r13r,6.23e-04,4.23e-03
758,71,r14r,1.93e-03,3.23e-03
759,71,r15r,2.41e-04,1.68e-02
760,71,r21,0.00e+00,0.00e+00
761,71,r22,0.00e+00,0.00e+00
762,71,r23r,-1.41e-01,-1.93e-02
763,71,r24,0.00e+00,0.00e+00
764,71,r25,0.00e+00,0.00e+00
765,71,r26r,-2.14e-02,-2.07e-02
766,71,r27,0.00e+00,0.00e+00
767,71,r28r,-2.73e-03,-2.40e-02
768,71,r29r,-2.53e+02,-2.88e-02
769,71,r2r,1.46e-03,1.38e-03
770,71,r4,0.00e+00,0.00e+00
771,71,r40,0.00e+00,0.00e+00
772,71,r5r,2.02e+01,1.11e-02
773,71,r60,0.00e+00,0.00e+00
774,71,r61r,-2.45e-02,-4.36e-04
775,71,r6r,-3.13e-04,-6.55e-03
776,71,r80,0.00e+00,0.00e+00
777,71,r93,0.00e+00,0.00e+00
778,71,rr9,0.00e+00,0.00e+00
779,74,r1,0.00e+00,0.00e+00
780,74,r10a,0.00e+00,0.00e+00
781,74,r10b,0.00e+00,0.00e+00
782,74,r11r,8.81e-04,2.36e-03
783,74,r12r,-3.89e-04,-1.04e-03
784,74,r13r,6.43e-04,2.71e-03
785,74,r14r,2.03e-03,2.11e-03
786,74,r15r,2.48e-04,1.07e-02
787,74,r21,0.00e+00,0.00e+00
788,74,r22,0.00e+00,0.00e+00
789,74,r23r,-9.03e-03,-7.67e-04
790,74,r24,0.00e+00,0.00e+00
791,74,r27,0.00e+00,0.00e+00
792,74,r27b,0.00e+00,0.00e+00
793,74,r2r,2.30e-02,1.35e-02
794,74,r4,0.00e+00,0.00e+00
795,74,r40,0.00e+00,0.00e+00
796,74,r55a,0.00e+00,0.00e+00
797,74,r55b,0.00e+00,0.00e+00
798,74,r5r,6.80e+01,2.33e-02
799,74,r60,0.00e+00,0.00e+00
800,74,r61r,-3.87e-02,-4.27e-04
801,74,r6r,-1.05e-03,-1.36e-02
802,74,r91,0.00e+00,0.00e+00
803,74,r93,0.00e+00,0.00e+00
804,74,rr9,0.00e+00,0.00e+00
805,76,r1,0.00e+00,0.00e+00
806,76,r10a,0.00e+00,0.00e+00
807,76,r10b,0.00e+00,0.00e+00
808,76,r10c,0.00e+00,0.00e+00
809,76,r11r,2.23e-04,6.03e-04
810,76,r12r,-1.06e-04,-2.86e-04
811,76,r15r,1.40e-04,6.14e-03
812,76,r21,0.00e+00,0.00e+00
813,76,r22,0.00e+00,0.00e+00
814,76,r23r,-8.92e-03,-7.68e-04
815,76,r24,0.00e+00,0.00e+00
816,76,r27,0.00e+00,0.00e+00
817,76,r27b,0.00e+00,0.00e+00
818,76,r2r,2.83e-02,1.68e-02
819,76,r4,0.00e+00,0.00e+00
820,76,r40,0.00e+00,0.00e+00
821,76,r55a,0.00e+00,0.00e+00
822,76,r55b,0.00e+00,0.00e+00
823,76,r5r,7.18e+01,2.49e-02
824,76,r60,0.00e+00,0.00e+00
825,76,r61r,-3.50e-02,-3.91e-04
826,76,r6r,-1.12e-03,-1.47e-02
827,76,r91,0.00e+00,0.00e+00
828,76,r93,0.00e+00,0.00e+00
829,76,rr9,0.00e+00,0.00e+00
830,84,r1,0.00e+00,0.00e+00
831,84,r10a,0.00e+00,0.00e+00
832,84,r10b,0.00e+00,0.00e+00
833,84,r10c,0.00e+00,0.00e+00
834,84,r11r,1.93e-04,8.95e-04
835,84,r12r,-9.11e-05,-4.21e-04
836,84,r15r,1.22e-04,9.11e-03
837,84,r21,0.00e+00,0.00e+00
838,84,r22,0.00e+00,0.00e+00
839,84,r23r,-7.75e-03,-1.14e-03
840,84,r24,0.00e+00,0.00e+00
841,84,r2r,1.49e-02,1.51e-02
842,84,r4,0.00e+00,0.00e+00
843,84,r40,0.00e+00,0.00e+00
844,84,r55a,0.00e+00,0.00e+00
845,84,r55b,0.00e+00,0.00e+00
846,84,r5r,3.68e+01,2.18e-02
847,84,r60,0.00e+00,0.00e+00
848,84,r61r,-1.86e-02,-3.54e-04
849,84,r6r,-5.65e-04,-1.26e-02
850,84,r80,0.00e+00,0.00e+00
851,84,r91,0.00e+00,0.00e+00
852,84,r93,0.00e+00,0.00e+00
853,84,rr9,0.00e+00,0.00e+00
854,95,r1,0.00e+00,0.00e+00
855,95,r10a,0.00e+00,0.00e+00
856,95,r10b,0.00e+00,0.00e+00
857,95,r11r,6.90e-04,3.13e-03
858,95,r12r,-3.02e-04,-1.37e-03
859,95,r13r,5.07e-04,3.62e-03
860,95,r14r,1.55e-03,2.72e-03
861,95,r15r,1.99e-04,1.46e-02
862,95,r21,0.00e+00,0.00e+00
863,95,r22,0.00e+00,0.00e+00
864,95,r23r,-7.87e-03,-1.13e-03
865,95,r24,0.00e+00,0.00e+00
866,95,r2r,1.12e-02,1.11e-02
867,95,r4,0.00e+00,0.00e+00
868,95,r40,0.00e+00,0.00e+00
869,95,r55a,0.00e+00,0.00e+00
870,95,r55b,0.00e+00,0.00e+00
871,95,r5r,3.45e+01,2.00e-02
872,95,r60,0.00e+00,0.00e+00
873,95,r61r,-2.17e-02,-4.06e-04
874,95,r6r,-5.21e-04,-1.14e-02
875,95,r80,0.00e+00,0.00e+00
876,95,r91,0.00e+00,0.00e+00
877,95,r93,0.00e+00,0.00e+00
878,95,rr9,0.00e+00,0.00e+00
879,97,r1,0.00e+00,0.00e+00
880,97,r10a,0.00e+00,0.00e+00
881,97,r10b,0.00e+00,0.00e+00
882,97,r10c,0.00e+00,0.00e+00
883,97,r11r,4.73e-05,6.91e-05
884,97,r12r,-1.91e-05,-2.79e-05
885,97,r15r,2.86e-05,6.73e-04
886,97,r21,0.00e+00,0.00e+00
887,97,r22,0.00e+00,0.00e+00
888,97,r23r,-2.54e-01,-1.18e-02
889,97,r24,0.00e+00,0.00e+00
890,97,r25,0.00e+00,0.00e+00
891,97,r26r,-6.85e-03,-2.24e-03
892,97,r27b,0.00e+00,0.00e+00
893,97,r28r,2.10e-03,6.24e-03
894,97,r29r,1.73e+01,6.65e-04
895,97,r4,0.00e+00,0.00e+00
896,97,r40,0.00e+00,0.00e+00
897,97,r5r,3.25e-01,6.07e-05
898,97,r60,0.00e+00,0.00e+00
899,97,r61r,-1.64e-01,-9.88e-04
900,97,r6r,-4.21e-06,-2.97e-05
901,97,r7ra,-5.53e-01,-3.07e-02
902,97,r7rb,-2.12e-05,-9.69e-03
903,97,r7rc,-1.74e-01,-1.76e-02
904,97,r80,0.00e+00,0.00e+00
905,97,r8r,-5.30e-03,-1.16e-02
906,97,r93,0.00e+00,0.00e+00
907,97,r95,0.00e+00,0.00e+00
908,97,rr9,0.00e+00,0.00e+00
909,98,r1,0.00e+00,0.00e+00
910,98,r10a,0.00e+00,0.00e+00
911,98,r10b,0.00e+00,0.00e+00
912,98,r10c,0.00e+00,0.00e+00
913,98,r11r,4.90e-05,6.16e-05
914,98,r12r,-1.99e-05,-2.50e-05
915,98,r15r,3.04e-05,6.17e-04
916,98,r21,0.00e+00,0.00e+00
917,98,r22,0.00e+00,0.00e+00
918,98,r23r,-8.71e-03,-3.48e-04
919,98,r24,0.00e+00,0.00e+00
920,98,r27,0.00e+00,0.00e+00
921,98,r27b,0.00e+00,0.00e+00
922,98,r28r,4.44e-03,1.14e-02
923,98,r29r,1.23e+02,4.06e-03
924,98,r4,0.00e+00,0.00e+00
925,98,r40,0.00e+00,0.00e+00
926,98,r55a,0.00e+00,0.00e+00
927,98,r55b,0.00e+00,0.00e+00
928,98,r5r,3.43e-01,5.52e-05
929,98,r60,0.00e+00,0.00e+00
930,98,r61r,-2.28e-01,-1.18e-03
931,98,r6r,-4.52e-06,-2.75e-05
932,98,r7ra,-7.36e-01,-3.52e-02
933,98,r7rb,-2.48e-05,-9.76e-03
934,98,r7rc,-2.08e-01,-1.81e-02
935,98,r8r,-5.92e-03,-1.12e-02
936,98,r91,0.00e+00,0.00e+00
937,98,r93,0.00e+00,0.00e+00
938,98,r95,0.00e+00,0.00e+00
939,98,rr9,0.00e+00,0.00e+00
940,102,r1,0.00e+00,0.00e+00
941,102,r10a,0.00e+00,0.00e+00
942,102,r10b,0.00e+00,0.00e+00
943,102,r10c,0.00e+00,0.00e+00
944,102,r11r,3.27e-05,1.85e-04
945,102,r12r,-1.13e-05,-6.38e-05
946,102,r15r,1.37e-05,1.25e-03
947,102,r21,0.00e+00,0.00e+00
948,102,r22,0.00e+00,0.00e+00
949,102,r23r,-3.82e-03,-6.86e-04
950,102,r24,0.00e+00,0.00e+00
951,102,r27b,0.00e+00,0.00e+00
952,102,r28r,1.23e-04,1.42e-03
953,102,r29r,4.11e+00,6.12e-04
954,102,r4,0.00e+00,0.00e+00
955,102,r40,0.00e+00,0.00e+00
956,102,r53r,-8.77e-09,-4.40e-04
957,102,r5r,1.80e-01,1.31e-04
958,102,r60,0.00e+00,0.00e+00
959,102,r61r,-2.04e-02,-4.76e-04
960,102,r6r,-1.81e-06,-4.96e-05
961,102,r7ra,-1.70e-01,-3.66e-02
962,102,r7rb,-4.23e-06,-7.49e-03
963,102,r7rc,-7.17e-02,-2.81e-02
964,102,r80,0.00e+00,0.00e+00
965,102,r8r,-1.67e-03,-1.43e-02
966,102,r93,0.00e+00,0.00e+00
967,102,r94,0.00e+00,0.00e+00
968,102,r95,0.00e+00,0.00e+00
969,102,rr9,0.00e+00,0.00e+00
970,103,r1,0.00e+00,0.00e+00
971,103,r10a,0.00e+00,0.00e+00
972,103,r10b,0.00e+00,0.00e+00
973,103,r10c,0.00e+00,0.00e+00
974,103,r11r,3.25e-05,1.87e-04
975,103,r12r,-1.11e-05,-6.38e-05
976,103,r15r,1.35e-05,1.25e-03
977,103,r21,0.00e+00,0.00e+00
978,103,r22,0.00e+00,0.00e+00
979,103,r23r,-3.03e-03,-5.52e-04
980,103,r24,0.00e+00,0.00e+00
981,103,r27,0.00e+00,0.00e+00
982,103,r27b,0.00e+00,0.00e+00
983,103,r28r,1.62e-04,1.89e-03
984,103,r29r,6.44e+00,9.71e-04
985,103,r4,0.00e+00,0.00e+00
986,103,r40,0.00e+00,0.00e+00
987,103,r53r,-1.30e-08,-6.61e-04
988,103,r5r,1.79e-01,1.31e-04
989,103,r60,0.00e+00,0.00e+00
990,103,r61r,-1.93e-02,-4.57e-04
991,103,r6r,-1.79e-06,-4.96e-05
992,103,r7ra,-1.64e-01,-3.58e-02
993,103,r7rb,-4.33e-06,-7.77e-03
994,103,r7rc,-7.53e-02,-2.99e-02
995,103,r8r,-1.81e-03,-1.57e-02
996,103,r93,0.00e+00,0.00e+00
997,103,r94,0.00e+00,0.00e+00
998,103,r95,0.00e+00,0.00e+00
999,103,rr9,0.00e+00,0.00e+00
1000,105,r1,0.00e+00,0.00e+00
1001,105,r10a,0.00e+00,0.00e+00
1002,105,r10b,0.00e+00,0.00e+00
1003,105,r10c,0.00e+00,0.00e+00
1004,105,r11r,3.92e-05,9.74e-05
1005,105,r12r,-1.54e-05,-3.82e-05
1006,105,r15r,2.01e-05,8.05e-04
1007,105,r21,0.00e+00,0.00e+00
1008,105,r22,0.00e+00,0.00e+00
1009,105,r23r,-2.77e-03,-2.19e-04
1010,105,r24,0.00e+00,0.00e+00
1011,105,r27b,0.00e+00,0.00e+00
1012,105,r28r,1.44e-04,7.27e-04
1013,105,r29r,3.22e+00,2.10e-04
1014,105,r4,0.00e+00,0.00e+00
1015,105,r40,0.00e+00,0.00e+00
1016,105,r53r,-1.27e-09,-2.80e-05
1017,105,r54ra,-1.26e+01,-3.05e-02
1018,105,r54rb,-5.50e-06,-1.63e-02
1019,105,r5r,2.42e-01,7.70e-05
1020,105,r60,0.00e+00,0.00e+00
1021,105,r61r,-1.15e-01,-1.17e-03
1022,105,r6r,-2.78e-06,-3.35e-05
1023,105,r7ra,-5.52e-01,-5.23e-02
1024,105,r7rb,-1.70e-05,-1.32e-02
1025,105,r7rc,-1.64e-01,-2.81e-02
1026,105,r8r,-4.42e-03,-1.65e-02
1027,105,r93,0.00e+00,0.00e+00
1028,105,r94,0.00e+00,0.00e+00
1029,105,r95,0.00e+00,0.00e+00
1030,105,rr9,0.00e+00,0.00e+00
1031,106,r1,0.00e+00,0.00e+00
1032,106,r10a,0.00e+00,0.00e+00
1033,106,r10b,0.00e+00,0.00e+00
1034,106,r10c,0.00e+00,0.00e+00
1035,106,r11r,3.28e-05,1.88e-04
1036,106,r12r,-1.12e-05,-6.40e-05
1037,106,r15r,1.36e-05,1.26e-03
1038,106,r21,0.00e+00,0.00e+00
1039,106,r22,0.00e+00,0.00e+00
1040,106,r23r,-2.50e-03,-4.54e-04
1041,106,r24,0.00e+00,0.00e+00
1042,106,r27b,0.00e+00,0.00e+00
1043,106,r28r,3.15e-04,3.67e-03
1044,106,r29r,1.35e+01,2.03e-03
1045,106,r4,0.00e+00,0.00e+00
1046,106,r40,0.00e+00,0.00e+00
1047,106,r53r,-1.93e-08,-9.77e-04
1048,106,r5r,1.81e-01,1.32e-04
1049,106,r60,0.00e+00,0.00e+00
1050,106,r61r,-2.02e-02,-4.76e-04
1051,106,r6r,-1.81e-06,-5.02e-05
1052,106,r7ra,-1.68e-01,-3.66e-02
1053,106,r7rb,-4.74e-06,-8.49e-03
1054,106,r7rc,-8.28e-02,-3.28e-02
1055,106,r8r,-2.05e-03,-1.76e-02
1056,106,r93,0.00e+00,0.00e+00
1057,106,r94,0.00e+00,0.00e+00
1058,106,r95,0.00e+00,0.00e+00
1059,106,rr9,0.00e+00,0.00e+00
1060,108,r1,0.00e+00,0.00e+00
1061,108,r10a,0.00e+00,0.00e+00
1062,108,r10b,0.00e+00,0.00e+00
1063,108,r10c,0.00e+00,0.00e+00
1064,108,r11r,5.73e-05,1.65e-04
1065,108,r12r,-2.41e-05,-6.91e-05
1066,108,r15r,4.05e-05,1.88e-03
1067,108,r21,0.00e+00,0.00e+00
1068,108,r22,0.00e+00,0.00e+00
1069,108,r23r,-1.46e-01,-1.33e-02
1070,108,r24,0.00e+00,0.00e+00
1071,108,r25,0.00e+00,0.00e+00
1072,108,r26r,-1.66e-02,-1.07e-02
1073,108,r27,0.00e+00,0.00e+00
1074,108,r27b,0.00e+00,0.00e+00
1075,108,r4,0.00e+00,0.00e+00
1076,108,r40,0.00e+00,0.00e+00
1077,108,r5r,4.40e-01,1.62e-04
1078,108,r60,0.00e+00,0.00e+00
1079,108,r61r,-8.31e-02,-9.84e-04
1080,108,r6r,-6.31e-06,-8.78e-05
1081,108,r7ra,-1.90e-01,-2.08e-02
1082,108,r7rb,-5.34e-06,-4.80e-03
1083,108,r7rc,-4.10e-02,-8.15e-03
1084,108,r8r,-1.13e-03,-4.91e-03
1085,108,r93,0.00e+00,0.00e+00
1086,108,r95,0.00e+00,0.00e+00
1087,108,rr9,0.00e+00,0.00e+00
1088,115,r1,0.00e+00,0.00e+00
1089,115,r10a,0.00e+00,0.00e+00
1090,115,r10b,0.00e+00,0.00e+00
1091,115,r10c,0.00e+00,0.00e+00
1092,115,r11r,4.73e-05,2.43e-04
1093,115,r12r,-1.97e-05,-1.01e-04
1094,115,r15r,2.89e-05,2.40e-03
1095,115,r21,0.00e+00,0.00e+00
1096,115,r22,0.00e+00,0.00e+00
1097,115,r23r,-7.22e-02,-1.18e-02
1098,115,r24,0.00e+00,0.00e+00
1099,115,r25,0.00e+00,0.00e+00
1100,115,r26r,-1.14e-03,-1.32e-03
1101,115,r4,0.00e+00,0.00e+00
1102,115,r40,0.00e+00,0.00e+00
1103,115,r5r,3.26e-01,2.15e-04
1104,115,r60,0.00e+00,0.00e+00
1105,115,r61r,-4.01e-02,-8.50e-04
1106,115,r6r,-4.23e-06,-1.05e-04
1107,115,r7ra,-1.19e-01,-2.34e-02
1108,115,r7rb,-4.33e-06,-6.97e-03
1109,115,r7rc,-3.31e-02,-1.18e-02
1110,115,r80,0.00e+00,0.00e+00
1111,115,r8r,-9.99e-04,-7.74e-03
1112,115,r93,0.00e+00,0.00e+00
1113,115,r95,0.00e+00,0.00e+00
1114,115,rr9,0.00e+00,0.00e+00
1115,116,r1,0.00e+00,0.00e+00
1116,116,r10a,0.00e+00,0.00e+00
1117,116,r10b,0.00e+00,0.00e+00
1118,116,r10c,0.00e+00,0.00e+00
1119,116,r11r,6.66e-05,2.07e-04
1120,116,r12r,-2.85e-05,-8.86e-05
1121,116,r15r,5.25e-05,2.63e-03
1122,116,r21,0.00e+00,0.00e+00
1123,116,r22,0.00e+00,0.00e+00
1124,116,r23r,-1.30e-01,-1.29e-02
1125,116,r24,0.00e+00,0.00e+00
1126,116,r25,0.00e+00,0.00e+00
1127,116,r26r,-1.77e-02,-1.24e-02
1128,116,r27,0.00e+00,0.00e+00
1129,116,r27b,0.00e+00,0.00e+00
1130,116,r28r,-9.93e-04,-6.29e-03
1131,116,r4,0.00e+00,0.00e+00
1132,116,r40,0.00e+00,0.00e+00
1133,116,r41,0.00e+00,0.00e+00
1134,116,r5r,5.59e-01,2.22e-04
1135,116,r60,0.00e+00,0.00e+00
1136,116,r61r,-7.07e-02,-9.06e-04
1137,116,r6r,-8.61e-06,-1.29e-04
1138,116,r7ra,-1.21e-01,-1.43e-02
1139,116,r7rb,-3.18e-06,-3.09e-03
1140,116,r7rc,-2.30e-02,-4.95e-03
1141,116,r8r,-6.34e-04,-2.97e-03
1142,116,r93,0.00e+00,0.00e+00
1143,116,rr9,0.00e+00,0.00e+00
1144,117,r1,0.00e+00,0.00e+00
1145,117,r10a,0.00e+00,0.00e+00
1146,117,r10b,0.00e+00,0.00e+00
1147,117,r10c,0.00e+00,0.00e+00
1148,117,r11r,4.83e-05,1.17e-04
1149,117,r12r,-1.95e-05,-4.72e-05
1150,117,r15r,2.97e-05,1.16e-03
1151,117,r21,0.00e+00,0.00e+00
1152,117,r22,0.00e+00,0.00e+00
1153,117,r23r,-8.69e-03,-6.67e-04
1154,117,r24,0.00e+00,0.00e+00
1155,117,r27b,0.00e+00,0.00e+00
1156,117,r28r,2.01e-03,9.88e-03
1157,117,r29r,4.92e+01,3.12e-03
1158,117,r4,0.00e+00,0.00e+00
1159,117,r40,0.00e+00,0.00e+00
1160,117,r55a,0.00e+00,0.00e+00
1161,117,r55b,0.00e+00,0.00e+00
1162,117,r5r,3.35e-01,1.04e-04
1163,117,r60,0.00e+00,0.00e+00
1164,117,r61r,-1.15e-01,-1.15e-03
1165,117,r6r,-4.39e-06,-5.14e-05
1166,117,r7ra,-3.80e-01,-3.50e-02
1167,117,r7rb,-1.32e-05,-9.95e-03
1168,117,r7rc,-1.11e-01,-1.85e-02
1169,117,r80,0.00e+00,0.00e+00
1170,117,r8r,-3.18e-03,-1.16e-02
1171,117,r91,0.00e+00,0.00e+00
1172,117,r93,0.00e+00,0.00e+00
1173,117,r95,0.00e+00,0.00e+00
1174,117,rr9,0.00e+00,0.00e+00
1175,123,r1,0.00e+00,0.00e+00
1176,123,r10a,0.00e+00,0.00e+00
1177,123,r10b,0.00e+00,0.00e+00
1178,123,r10c,0.00e+00,0.00e+00
1179,123,r11r,5.42e-05,2.78e-04
1180,123,r12r,-2.27e-05,-1.16e-04
1181,123,r15r,3.68e-05,3.04e-03
1182,123,r21,0.00e+00,0.00e+00
1183,123,r22,0.00e+00,0.00e+00
1184,123,r23r,-7.33e-02,-1.19e-02
1185,123,r24,0.00e+00,0.00e+00
1186,123,r25,0.00e+00,0.00e+00
1187,123,r26r,-8.38e-03,-9.64e-03
1188,123,r27,0.00e+00,0.00e+00
1189,123,r28r,-8.71e-04,-9.09e-03
1190,123,r4,0.00e+00,0.00e+00
1191,123,r40,0.00e+00,0.00e+00
1192,123,r41,0.00e+00,0.00e+00
1193,123,r5r,4.03e-01,2.65e-04
1194,123,r60,0.00e+00,0.00e+00
1195,123,r61r,-3.30e-02,-6.96e-04
1196,123,r6r,-5.63e-06,-1.40e-04
1197,123,r7ra,-7.79e-02,-1.52e-02
1198,123,r7rb,-2.59e-06,-4.15e-03
1199,123,r7rc,-1.94e-02,-6.89e-03
1200,123,r80,0.00e+00,0.00e+00
1201,123,r8r,-5.75e-04,-4.44e-03
1202,123,r93,0.00e+00,0.00e+00
1203,123,rr9,0.00e+00,0.00e+00
1204,124,r1,0.00e+00,0.00e+00
1205,124,r10a,0.00e+00,0.00e+00
1206,124,r10b,0.00e+00,0.00e+00
1207,124,r11r,1.35e-04,1.95e-04
1208,124,r12r,-5.18e-05,-7.48e-05
1209,124,r13r,1.10e-04,2.49e-04
1210,124,r14r,2.50e-04,1.40e-04
1211,124,r15r,4.84e-05,1.13e-03
1212,124,r21,0.00e+00,0.00e+00
1213,124,r22,0.00e+00,0.00e+00
1214,124,r23r,-2.57e-01,-1.18e-02
1215,124,r24,0.00e+00,0.00e+00
1216,124,r25,0.00e+00,0.00e+00
1217,124,r26r,-6.94e-03,-2.25e-03
1218,124,r27b,0.00e+00,0.00e+00
1219,124,r28r,2.11e-03,6.21e-03
1220,124,r29r,1.73e+01,6.56e-04
1221,124,r4,0.00e+00,0.00e+00
1222,124,r40,0.00e+00,0.00e+00
1223,124,r5r,1.02e+00,1.89e-04
1224,124,r60,0.00e+00,0.00e+00
1225,124,r61r,-1.67e-01,-9.91e-04
1226,124,r6r,-1.53e-05,-1.07e-04
1227,124,r7ra,-5.55e-01,-3.05e-02
1228,124,r7rb,-2.13e-05,-9.63e-03
1229,124,r7rc,-1.75e-01,-1.75e-02
1230,124,r80,0.00e+00,0.00e+00
1231,124,r8r,-5.32e-03,-1.16e-02
1232,124,r93,0.00e+00,0.00e+00
1233,124,r95,0.00e+00,0.00e+00
1234,124,rr9,0.00e+00,0.00e+00
1235,125,r1,0.00e+00,0.00e+00
1236,125,r10a,0.00e+00,0.00e+00
1237,125,r10b,0.00e+00,0.00e+00
1238,125,r11r,1.40e-04,1.75e-04
1239,125,r12r,-5.42e-05,-6.77e-05
1240,125,r13r,1.16e-04,2.29e-04
1241,125,r14r,2.61e-04,1.26e-04
