,efm,reaction,metabolite,dq/dKm,dlogq/dlogKm,dmu/dKm,dlogmu/dlogKm
42264,13,R10a,glulac6p,-4.07e-02,-1.56e-02,2.88e-02,2.96e-04
42265,13,R10a,nad,6.96e-03,1.78e-02,-4.92e-03,-3.39e-04
42266,13,R10a,nadh,-3.77e-03,-1.44e-03,2.66e-03,2.73e-05
42267,1301,R10a,glu6p,4.40e-03,6.15e-03,-5.64e-03,-3.92e-05
42268,1301,R10a,glulac6p,-1.03e-02,-5.90e-03,1.32e-02,3.76e-05
42269,1301,R10a,nad,1.75e-03,6.72e-03,-2.24e-03,-4.28e-05
42270,1301,R10a,nadh,-1.67e-04,-9.59e-05,2.14e-04,6.11e-07
42271,1302,R10a,glu6p,3.86e-03,4.38e-03,-3.67e-03,-2.26e-05
42272,1302,R10a,glulac6p,-9.16e-03,-4.26e-03,8.71e-03,2.20e-05
42273,1302,R10a,nad,1.59e-03,4.95e-03,-1.51e-03,-2.56e-05
42274,1302,R10a,nadh,-4.56e-04,-2.12e-04,4.34e-04,1.10e-06
42275,1304,R10a,glu6p,8.28e-04,1.63e-03,-1.66e-03,-4.87e-06
42276,1304,R10a,glulac6p,-2.01e-03,-1.62e-03,4.03e-03,4.86e-06
42277,1304,R10a,nad,4.49e-04,2.43e-03,-8.98e-04,-7.27e-06
42278,1304,R10a,nadh,-5.56e-05,-4.48e-05,1.11e-04,1.34e-07
42279,1307,R10a,glu6p,2.66e-02,5.26e-03,-1.26e-03,-3.25e-05
42280,1307,R10a,glulac6p,-6.12e-02,-4.96e-03,2.89e-03,3.06e-05
42281,1307,R10a,nad,1.04e-02,5.67e-03,-4.94e-04,-3.50e-05
42282,1307,R10a,nadh,-5.74e-02,-4.65e-03,2.71e-03,2.87e-05
42283,1308,R10a,glu6p,6.16e-02,1.04e-03,-2.38e-05,-1.57e-06
42284,1308,R10a,glulac6p,-1.46e-01,-1.01e-03,5.66e-05,1.53e-06
42285,1308,R10a,nad,2.72e-02,1.26e-03,-1.05e-05,-1.91e-06
42286,1308,R10a,nadh,-1.39e-01,-9.64e-04,5.39e-05,1.46e-06
42287,1309,R10a,glu6p,3.47e-02,2.05e-02,-1.17e-02,-6.11e-04
42288,1309,R10a,glulac6p,-8.37e-02,-2.02e-02,2.83e-02,6.05e-04
42289,1309,R10a,nad,1.50e-02,2.43e-02,-5.06e-03,-7.26e-04
42290,1309,R10a,nadh,-5.09e-02,-1.23e-02,1.72e-02,3.68e-04
42291,1310,R10a,glu6p,3.60e-02,2.05e-02,-1.15e-02,-6.13e-04
42292,1310,R10a,glulac6p,-8.68e-02,-2.03e-02,2.78e-02,6.06e-04
42293,1310,R10a,nad,1.55e-02,2.43e-02,-4.95e-03,-7.25e-04
42294,1310,R10a,nadh,-5.52e-02,-1.29e-02,1.76e-02,3.85e-04
42295,1312,R10a,glu6p,2.46e-01,3.38e-03,-6.31e-05,-1.32e-05
42296,1312,R10a,glulac6p,-5.12e-01,-2.88e-03,1.31e-04,1.12e-05
42297,1312,R10a,nad,9.54e-02,3.60e-03,-2.45e-05,-1.40e-05
42298,1312,R10a,nadh,-5.53e-01,-3.11e-03,1.42e-04,1.21e-05
42299,1314,R10a,glu6p,2.51e-01,3.40e-03,-6.28e-05,-1.33e-05
42300,1314,R10a,glulac6p,-5.21e-01,-2.90e-03,1.30e-04,1.14e-05
42301,1314,R10a,nad,9.71e-02,3.63e-03,-2.43e-05,-1.42e-05
42302,1314,R10a,nadh,-5.63e-01,-3.13e-03,1.41e-04,1.23e-05
42303,1315,R10a,glu6p,2.61e-02,1.88e-02,-1.23e-02,-5.58e-04
42304,1315,R10a,glulac6p,-6.30e-02,-1.86e-02,2.96e-02,5.54e-04
42305,1315,R10a,nad,1.17e-02,2.31e-02,-5.49e-03,-6.88e-04
42306,1315,R10a,nadh,-1.92e-02,-5.66e-03,9.02e-03,1.68e-04
42307,1317,R10a,glu6p,5.93e-02,1.04e-03,-2.47e-05,-1.57e-06
42308,1317,R10a,glulac6p,-1.41e-01,-1.01e-03,5.87e-05,1.53e-06
42309,1317,R10a,nad,2.62e-02,1.26e-03,-1.09e-05,-1.91e-06
42310,1317,R10a,nadh,-1.34e-01,-9.64e-04,5.58e-05,1.45e-06
42311,1319,R10a,glu6p,6.16e-02,1.65e-02,-5.12e-03,-3.65e-04
42312,1319,R10a,glulac6p,-1.47e-01,-1.62e-02,1.22e-02,3.58e-04
42313,1319,R10a,nad,2.54e-02,1.87e-02,-2.11e-03,-4.14e-04
42314,1319,R10a,nadh,-1.24e-01,-1.36e-02,1.03e-02,3.01e-04
42315,1323,R10a,glu6p,2.15e-02,7.83e-03,-3.14e-03,-6.88e-05
42316,1323,R10a,glulac6p,-4.94e-02,-7.38e-03,7.21e-03,6.48e-05
42317,1323,R10a,nad,8.50e-03,8.52e-03,-1.24e-03,-7.48e-05
42318,1323,R10a,nadh,-4.71e-02,-7.03e-03,6.87e-03,6.18e-05
42319,1324,R10a,glu6p,2.89e-02,1.85e-02,-1.12e-02,-5.52e-04
42320,1324,R10a,glulac6p,-6.99e-02,-1.84e-02,2.71e-02,5.47e-04
42321,1324,R10a,nad,1.29e-02,2.28e-02,-5.02e-03,-6.79e-04
42322,1324,R10a,nadh,-2.27e-02,-5.97e-03,8.82e-03,1.78e-04
42323,1325,R10a,glu6p,6.47e-02,1.60e-02,-4.66e-03,-3.44e-04
42324,1325,R10a,glulac6p,-1.55e-01,-1.57e-02,1.11e-02,3.37e-04
42325,1325,R10a,nad,2.66e-02,1.81e-02,-1.92e-03,-3.89e-04
42326,1325,R10a,nadh,-1.31e-01,-1.33e-02,9.41e-03,2.85e-04
42327,1326,R10a,glu6p,2.62e-02,1.87e-02,-1.22e-02,-5.56e-04
42328,1326,R10a,glulac6p,-6.33e-02,-1.86e-02,2.94e-02,5.51e-04
42329,1326,R10a,nad,1.17e-02,2.31e-02,-5.45e-03,-6.84e-04
42330,1326,R10a,nadh,-1.94e-02,-5.70e-03,9.04e-03,1.69e-04
42331,1327,R10a,glu6p,2.83e-02,1.86e-02,-1.15e-02,-5.55e-04
42332,1327,R10a,glulac6p,-6.84e-02,-1.84e-02,2.77e-02,5.50e-04
42333,1327,R10a,nad,1.27e-02,2.29e-02,-5.12e-03,-6.83e-04
42334,1327,R10a,nadh,-2.19e-02,-5.90e-03,8.86e-03,1.76e-04
42335,1329,R10a,glu6p,1.73e-02,3.51e-03,-8.62e-04,-1.40e-05
42336,1329,R10a,glulac6p,-3.90e-02,-3.26e-03,1.95e-03,1.30e-05
42337,1329,R10a,nad,6.63e-03,3.71e-03,-3.32e-04,-1.48e-05
42338,1329,R10a,nadh,-3.63e-02,-3.03e-03,1.82e-03,1.21e-05
42339,1330,R10a,glu6p,2.11e-01,3.31e-03,-7.04e-05,-1.27e-05
42340,1330,R10a,glulac6p,-4.41e-01,-2.83e-03,1.47e-04,1.08e-05
42341,1330,R10a,nad,8.20e-02,3.53e-03,-2.73e-05,-1.35e-05
42342,1330,R10a,nadh,-4.75e-01,-3.05e-03,1.58e-04,1.17e-05
42343,1331,R10a,glu6p,3.56e-03,5.67e-03,-5.45e-03,-4.15e-05
42344,1331,R10a,glulac6p,-8.58e-03,-5.61e-03,1.31e-02,4.10e-05
42345,1331,R10a,nad,1.58e-03,6.95e-03,-2.43e-03,-5.08e-05
42346,1331,R10a,nadh,-3.24e-04,-2.12e-04,4.96e-04,1.55e-06
42347,1339,R10a,glu6p,3.56e-02,2.08e-02,-1.19e-02,-6.10e-04
42348,1339,R10a,glulac6p,-8.58e-02,-2.06e-02,2.87e-02,6.03e-04
42349,1339,R10a,nad,1.52e-02,2.45e-02,-5.08e-03,-7.17e-04
42350,1339,R10a,nadh,-6.05e-02,-1.45e-02,2.02e-02,4.25e-04
42351,1342,R10a,glu6p,1.99e-01,3.33e-03,-7.55e-05,-1.28e-05
42352,1342,R10a,glulac6p,-4.16e-01,-2.85e-03,1.57e-04,1.09e-05
42353,1342,R10a,nad,7.73e-02,3.55e-03,-2.93e-05,-1.37e-05
42354,1342,R10a,nadh,-4.48e-01,-3.07e-03,1.70e-04,1.18e-05
42355,1346,R10a,glu6p,4.39e-03,8.76e-03,-8.96e-03,-8.14e-05
42356,1346,R10a,glulac6p,-1.05e-02,-8.60e-03,2.14e-02,7.98e-05
42357,1346,R10a,nad,1.86e-03,1.02e-02,-3.80e-03,-9.50e-05
42358,1346,R10a,nadh,-4.90e-04,-4.02e-04,1.00e-03,3.73e-06
42359,1347,R10a,glu6p,2.27e-02,1.91e-02,-1.37e-02,-5.62e-04
42360,1347,R10a,glulac6p,-5.48e-02,-1.89e-02,3.30e-02,5.57e-04
42361,1347,R10a,nad,1.02e-02,2.35e-02,-6.13e-03,-6.93e-04
42362,1347,R10a,nadh,-1.50e-02,-5.18e-03,9.06e-03,1.53e-04
42363,1358,R10a,glu6p,3.82e-03,4.28e-03,-3.57e-03,-2.16e-05
42364,1358,R10a,glulac6p,-9.06e-03,-4.17e-03,8.48e-03,2.10e-05
42365,1358,R10a,nad,1.57e-03,4.83e-03,-1.46e-03,-2.43e-05
42366,1358,R10a,nadh,-4.45e-04,-2.05e-04,4.16e-04,1.03e-06
42367,136,R10a,glu6p,2.43e-01,3.36e-03,-6.32e-05,-1.30e-05
42368,136,R10a,glulac6p,-5.04e-01,-2.86e-03,1.31e-04,1.11e-05
42369,136,R10a,nad,9.39e-02,3.58e-03,-2.45e-05,-1.38e-05
42370,136,R10a,nadh,-5.44e-01,-3.09e-03,1.42e-04,1.20e-05
42371,1361,R10a,glu6p,2.19e-02,6.31e-03,-2.09e-03,-6.48e-05
42372,1361,R10a,glulac6p,-5.27e-02,-6.24e-03,5.04e-03,6.40e-05
42373,1361,R10a,nad,9.45e-03,7.51e-03,-9.05e-04,-7.70e-05
42374,1361,R10a,nadh,-2.19e-02,-2.59e-03,2.10e-03,2.66e-05
42375,1363,R10a,glu6p,1.68e-02,4.64e-03,-1.49e-03,-2.32e-05
42376,1363,R10a,glulac6p,-3.65e-02,-4.14e-03,3.23e-03,2.07e-05
42377,1363,R10a,nad,6.17e-03,4.69e-03,-5.46e-04,-2.35e-05
42378,1363,R10a,nadh,-3.06e-02,-3.47e-03,2.71e-03,1.74e-05
42379,1364,R10a,glu6p,2.09e-02,6.00e-03,-1.99e-03,-5.97e-05
42380,1364,R10a,glulac6p,-5.03e-02,-5.94e-03,4.79e-03,5.91e-05
42381,1364,R10a,nad,9.09e-03,7.19e-03,-8.66e-04,-7.15e-05
42382,1364,R10a,nadh,-2.09e-02,-2.47e-03,1.99e-03,2.45e-05
42383,1365,R10a,glu6p,9.10e-02,9.37e-03,-1.24e-03,-1.12e-04
42384,1365,R10a,glulac6p,-2.14e-01,-9.02e-03,2.91e-03,1.08e-04
42385,1365,R10a,nad,3.67e-02,1.04e-02,-5.00e-04,-1.24e-04
42386,1365,R10a,nadh,-1.97e-01,-8.33e-03,2.69e-03,9.98e-05
42387,1367,R10a,glu6p,8.88e-02,9.18e-03,-1.22e-03,-1.08e-04
42388,1367,R10a,glulac6p,-2.09e-01,-8.85e-03,2.86e-03,1.04e-04
42389,1367,R10a,nad,3.59e-02,1.02e-02,-4.92e-04,-1.20e-04
42390,1367,R10a,nadh,-1.93e-01,-8.16e-03,2.64e-03,9.62e-05
42391,137,R10a,glu6p,5.57e-02,1.79e-02,-6.46e-03,-4.33e-04
42392,137,R10a,glulac6p,-1.34e-01,-1.76e-02,1.55e-02,4.26e-04
42393,137,R10a,nad,2.31e-02,2.04e-02,-2.68e-03,-4.95e-04
42394,137,R10a,nadh,-1.10e-01,-1.44e-02,1.27e-02,3.50e-04
42395,1370,R10a,glu6p,1.89e-02,7.92e-03,-3.54e-03,-9.35e-05
42396,1370,R10a,glulac6p,-4.55e-02,-7.81e-03,8.51e-03,9.22e-05
42397,1370,R10a,nad,8.03e-03,9.25e-03,-1.50e-03,-1.09e-04
42398,1370,R10a,nadh,-2.22e-02,-3.82e-03,4.16e-03,4.51e-05
42399,1371,R10a,glu6p,2.02e-02,8.50e-03,-3.81e-03,-1.05e-04
42400,1371,R10a,glulac6p,-4.86e-02,-8.38e-03,9.15e-03,1.04e-04
42401,1371,R10a,nad,8.51e-03,9.84e-03,-1.60e-03,-1.22e-04
42402,1371,R10a,nadh,-2.38e-02,-4.10e-03,4.47e-03,5.07e-05
42403,1378,R10a,glu6p,2.55e-02,5.02e-03,-1.20e-03,-2.98e-05
42404,1378,R10a,glulac6p,-5.88e-02,-4.75e-03,2.76e-03,2.82e-05
42405,1378,R10a,nad,1.00e-02,5.44e-03,-4.72e-04,-3.23e-05
42406,1378,R10a,nadh,-5.50e-02,-4.44e-03,2.59e-03,2.64e-05
42407,1381,R10a,glu6p,4.36e-03,6.05e-03,-5.53e-03,-3.77e-05
42408,1381,R10a,glulac6p,-1.02e-02,-5.81e-03,1.29e-02,3.62e-05
42409,1381,R10a,nad,1.73e-03,6.59e-03,-2.19e-03,-4.11e-05
42410,1381,R10a,nadh,-1.64e-04,-9.33e-05,2.08e-04,5.82e-07
42411,1383,R10a,glu6p,1.20e-02,8.44e-03,-5.42e-03,-1.55e-04
42412,1383,R10a,glulac6p,-2.92e-02,-8.42e-03,1.32e-02,1.54e-04
42413,1383,R10a,nad,6.21e-03,1.20e-02,-2.80e-03,-2.20e-04
42414,1383,R10a,nadh,-1.28e-02,-3.67e-03,5.75e-03,6.74e-05
42415,1393,R10a,glu6p,2.30e-02,4.49e-03,-1.06e-03,-2.44e-05
42416,1393,R10a,glulac6p,-5.35e-02,-4.29e-03,2.48e-03,2.33e-05
42417,1393,R10a,nad,9.16e-03,4.91e-03,-4.24e-04,-2.67e-05
42418,1393,R10a,nadh,-4.98e-02,-3.99e-03,2.30e-03,2.16e-05
42419,1396,R10a,glu6p,1.04e-02,8.78e-03,-6.32e-03,-1.73e-04
42420,1396,R10a,glulac6p,-2.52e-02,-8.76e-03,1.54e-02,1.72e-04
42421,1396,R10a,nad,5.50e-03,1.28e-02,-3.35e-03,-2.52e-04
42422,1396,R10a,nadh,-5.79e-03,-2.01e-03,3.53e-03,3.95e-05
42423,14,R10a,glu6p,1.76e-01,1.28e-02,-1.22e-03,-1.93e-04
42424,14,R10a,glulac6p,-3.91e-01,-1.17e-02,2.71e-03,1.76e-04
42425,14,R10a,nad,6.93e-02,1.39e-02,-4.80e-04,-2.10e-04
42426,14,R10a,nadh,-3.92e-01,-1.17e-02,2.72e-03,1.77e-04
42427,140,R10a,glu6p,2.77e-02,1.88e-02,-1.18e-02,-5.64e-04
42428,140,R10a,glulac6p,-6.70e-02,-1.86e-02,2.85e-02,5.59e-04
42429,140,R10a,nad,1.24e-02,2.31e-02,-5.28e-03,-6.95e-04
42430,140,R10a,nadh,-2.06e-02,-5.74e-03,8.79e-03,1.72e-04
42431,1406,R10a,glu6p,3.26e-03,5.14e-03,-4.92e-03,-3.55e-05
42432,1406,R10a,glulac6p,-7.87e-03,-5.09e-03,1.19e-02,3.52e-05
42433,1406,R10a,nad,1.48e-03,6.40e-03,-2.23e-03,-4.42e-05
42434,1406,R10a,nadh,-2.91e-04,-1.88e-04,4.39e-04,1.30e-06
42435,1407,R10a,glu6p,2.11e-02,7.71e-03,-3.10e-03,-6.68e-05
42436,1407,R10a,glulac6p,-4.85e-02,-7.27e-03,7.11e-03,6.29e-05
42437,1407,R10a,nad,8.36e-03,8.39e-03,-1.23e-03,-7.27e-05
42438,1407,R10a,nadh,-4.62e-02,-6.92e-03,6.78e-03,5.99e-05
42439,1408,R10a,glu6p,1.29e-02,3.56e-03,-1.13e-03,-1.42e-05
42440,1408,R10a,glulac6p,-2.91e-02,-3.29e-03,2.55e-03,1.31e-05
42441,1408,R10a,nad,4.87e-03,3.68e-03,-4.27e-04,-1.47e-05
42442,1408,R10a,nadh,-2.39e-02,-2.70e-03,2.10e-03,1.08e-05
42443,1409,R10a,glu6p,2.71e-03,4.14e-03,-3.92e-03,-2.55e-05
42444,1409,R10a,glulac6p,-6.56e-03,-4.11e-03,9.50e-03,2.53e-05
42445,1409,R10a,nad,1.27e-03,5.36e-03,-1.85e-03,-3.30e-05
42446,1409,R10a,nadh,-2.41e-04,-1.51e-04,3.49e-04,9.30e-07
42447,1410,R10a,glu6p,1.55e-02,3.14e-03,-7.68e-04,-1.14e-05
42448,1410,R10a,glulac6p,-3.54e-02,-2.94e-03,1.75e-03,1.07e-05
42449,1410,R10a,nad,6.00e-03,3.34e-03,-2.98e-04,-1.22e-05
42450,1410,R10a,nadh,-3.27e-02,-2.72e-03,1.62e-03,9.88e-06
42451,1414,R10a,glu6p,1.28e-02,2.57e-03,-6.25e-04,-7.96e-06
42452,1414,R10a,glulac6p,-2.98e-02,-2.45e-03,1.45e-03,7.59e-06
42453,1414,R10a,nad,5.07e-03,2.79e-03,-2.47e-04,-8.64e-06
42454,1414,R10a,nadh,-2.73e-02,-2.25e-03,1.33e-03,6.95e-06
42455,1424,R10a,glu6p,3.17e-03,3.51e-03,-2.91e-03,-1.55e-05
42456,1424,R10a,glulac6p,-7.58e-03,-3.44e-03,6.94e-03,1.51e-05
42457,1424,R10a,nad,1.34e-03,4.06e-03,-1.22e-03,-1.79e-05
42458,1424,R10a,nadh,-3.69e-04,-1.67e-04,3.38e-04,7.37e-07
42459,1431,R10a,glu6p,4.35e-03,8.64e-03,-8.82e-03,-7.91e-05
42460,1431,R10a,glulac6p,-1.04e-02,-8.48e-03,2.11e-02,7.77e-05
42461,1431,R10a,nad,1.85e-03,1.01e-02,-3.74e-03,-9.23e-05
42462,1431,R10a,nadh,-4.78e-04,-3.89e-04,9.68e-04,3.56e-06
42463,1432,R10a,glu6p,2.13e-01,3.30e-03,-6.95e-05,-1.26e-05
42464,1432,R10a,glulac6p,-4.43e-01,-2.82e-03,1.45e-04,1.07e-05
42465,1432,R10a,nad,8.25e-02,3.52e-03,-2.70e-05,-1.34e-05
42466,1432,R10a,nadh,-4.77e-01,-3.04e-03,1.56e-04,1.16e-05
42467,1434,R10a,glu6p,3.44e-03,4.70e-03,-4.27e-03,-2.46e-05
42468,1434,R10a,glulac6p,-8.15e-03,-4.56e-03,1.01e-02,2.39e-05
42469,1434,R10a,nad,1.41e-03,5.29e-03,-1.75e-03,-2.77e-05
42470,1434,R10a,nadh,-1.27e-04,-7.13e-05,1.58e-04,3.73e-07
42471,1436,R10a,glu6p,2.38e-01,3.32e-03,-6.26e-05,-1.27e-05
42472,1436,R10a,glulac6p,-4.97e-01,-2.83e-03,1.30e-04,1.08e-05
42473,1436,R10a,nad,9.25e-02,3.54e-03,-2.43e-05,-1.35e-05
42474,1436,R10a,nadh,-5.35e-01,-3.05e-03,1.41e-04,1.17e-05
42475,1437,R10a,glu6p,9.68e-03,2.62e-03,-8.22e-04,-8.10e-06
42476,1437,R10a,glulac6p,-2.25e-02,-2.49e-03,1.91e-03,7.71e-06
42477,1437,R10a,nad,3.74e-03,2.79e-03,-3.18e-04,-8.62e-06
42478,1437,R10a,nadh,-1.82e-02,-2.02e-03,1.54e-03,6.24e-06
42479,1439,R10a,glu6p,3.32e-02,2.03e-02,-1.19e-02,-6.05e-04
42480,1439,R10a,glulac6p,-8.01e-02,-2.01e-02,2.87e-02,5.99e-04
42481,1439,R10a,nad,1.44e-02,2.42e-02,-5.15e-03,-7.22e-04
42482,1439,R10a,nadh,-4.61e-02,-1.15e-02,1.65e-02,3.45e-04
42483,1440,R10a,glu6p,2.02e-01,3.32e-03,-7.37e-05,-1.27e-05
42484,1440,R10a,glulac6p,-4.22e-01,-2.83e-03,1.53e-04,1.08e-05
42485,1440,R10a,nad,7.85e-02,3.54e-03,-2.86e-05,-1.35e-05
42486,1440,R10a,nadh,-4.54e-01,-3.05e-03,1.65e-04,1.17e-05
42487,1441,R10a,glu6p,2.46e-03,2.62e-03,-2.13e-03,-9.61e-06
42488,1441,R10a,glulac6p,-5.92e-03,-2.59e-03,5.14e-03,9.49e-06
42489,1441,R10a,nad,1.08e-03,3.16e-03,-9.37e-04,-1.16e-05
42490,1441,R10a,nadh,-2.94e-04,-1.29e-04,2.55e-04,4.72e-07
42491,1443,R10a,glu6p,3.46e-02,2.08e-02,-1.20e-02,-6.11e-04
42492,1443,R10a,glulac6p,-8.34e-02,-2.05e-02,2.91e-02,6.04e-04
42493,1443,R10a,nad,1.48e-02,2.45e-02,-5.16e-03,-7.20e-04
42494,1443,R10a,nadh,-5.67e-02,-1.40e-02,1.98e-02,4.11e-04
42495,1444,R10a,glu6p,2.76e-02,1.86e-02,-1.16e-02,-5.54e-04
42496,1444,R10a,glulac6p,-6.67e-02,-1.84e-02,2.81e-02,5.49e-04
42497,1444,R10a,nad,1.24e-02,2.29e-02,-5.21e-03,-6.83e-04
42498,1444,R10a,nadh,-2.10e-02,-5.80e-03,8.85e-03,1.73e-04
42499,1445,R10a,glu6p,5.81e-02,1.70e-02,-5.67e-03,-3.89e-04
42500,1445,R10a,glulac6p,-1.39e-01,-1.67e-02,1.36e-02,3.82e-04
42501,1445,R10a,nad,2.40e-02,1.93e-02,-2.34e-03,-4.42e-04
42502,1445,R10a,nadh,-1.16e-01,-1.38e-02,1.13e-02,3.18e-04
42503,1446,R10a,glu6p,2.58e-02,1.87e-02,-1.23e-02,-5.57e-04
42504,1446,R10a,glulac6p,-6.24e-02,-1.86e-02,2.97e-02,5.52e-04
42505,1446,R10a,nad,1.16e-02,2.31e-02,-5.51e-03,-6.87e-04
42506,1446,R10a,nadh,-1.88e-02,-5.60e-03,8.96e-03,1.66e-04
42507,1449,R10a,glu6p,2.02e-02,7.39e-03,-2.97e-03,-6.17e-05
42508,1449,R10a,glulac6p,-4.65e-02,-6.98e-03,6.84e-03,5.83e-05
42509,1449,R10a,nad,8.02e-03,8.07e-03,-1.18e-03,-6.73e-05
42510,1449,R10a,nadh,-4.42e-02,-6.63e-03,6.50e-03,5.54e-05
42511,1455,R10a,glu6p,2.30e-02,1.91e-02,-1.36e-02,-5.64e-04
42512,1455,R10a,glulac6p,-5.56e-02,-1.89e-02,3.28e-02,5.59e-04
42513,1455,R10a,nad,1.03e-02,2.35e-02,-6.08e-03,-6.96e-04
42514,1455,R10a,nadh,-1.53e-02,-5.21e-03,9.04e-03,1.54e-04
42515,1459,R10a,glu6p,2.57e-03,3.36e-03,-3.00e-03,-1.41e-05
42516,1459,R10a,glulac6p,-6.16e-03,-3.30e-03,7.20e-03,1.39e-05
42517,1459,R10a,nad,1.10e-03,3.96e-03,-1.29e-03,-1.66e-05
42518,1459,R10a,nadh,-9.18e-05,-4.93e-05,1.07e-04,2.07e-07
42519,1465,R10a,glu6p,2.51e-02,1.83e-02,-1.20e-02,-5.38e-04
42520,1465,R10a,glulac6p,-6.08e-02,-1.82e-02,2.91e-02,5.34e-04
42521,1465,R10a,nad,1.13e-02,2.27e-02,-5.43e-03,-6.67e-04
42522,1465,R10a,nadh,-1.82e-02,-5.45e-03,8.74e-03,1.60e-04
42523,1466,R10a,glu6p,2.22e-01,3.12e-03,-5.97e-05,-1.13e-05
42524,1466,R10a,glulac6p,-4.68e-01,-2.70e-03,1.26e-04,9.81e-06
42525,1466,R10a,nad,8.65e-02,3.35e-03,-2.33e-05,-1.22e-05
42526,1466,R10a,nadh,-4.98e-01,-2.88e-03,1.34e-04,1.04e-05
42527,1467,R10a,glu6p,3.11e-02,1.97e-02,-1.18e-02,-5.82e-04
42528,1467,R10a,glulac6p,-7.50e-02,-1.95e-02,2.86e-02,5.76e-04
42529,1467,R10a,nad,1.36e-02,2.37e-02,-5.17e-03,-7.00e-04
42530,1467,R10a,nadh,-4.00e-02,-1.04e-02,1.53e-02,3.08e-04
42531,1473,R10a,glu6p,2.65e-02,1.82e-02,-1.16e-02,-5.37e-04
42532,1473,R10a,glulac6p,-6.40e-02,-1.81e-02,2.80e-02,5.33e-04
42533,1473,R10a,nad,1.19e-02,2.26e-02,-5.21e-03,-6.65e-04
42534,1473,R10a,nadh,-1.98e-02,-5.61e-03,8.68e-03,1.65e-04
42535,1474,R10a,glu6p,5.35e-02,1.73e-02,-6.33e-03,-4.11e-04
42536,1474,R10a,glulac6p,-1.28e-01,-1.71e-02,1.52e-02,4.05e-04
42537,1474,R10a,nad,2.23e-02,1.98e-02,-2.63e-03,-4.71e-04
42538,1474,R10a,nadh,-1.06e-01,-1.40e-02,1.25e-02,3.33e-04
42539,1478,R10a,glu6p,1.82e-02,6.63e-03,-2.65e-03,-5.07e-05
42540,1478,R10a,glulac6p,-4.24e-02,-6.32e-03,6.17e-03,4.84e-05
42541,1478,R10a,nad,7.32e-03,7.33e-03,-1.07e-03,-5.61e-05
42542,1478,R10a,nadh,-4.00e-02,-5.98e-03,5.83e-03,4.57e-05
42543,1479,R10a,glu6p,3.84e-03,7.56e-03,-7.69e-03,-6.37e-05
42544,1479,R10a,glulac6p,-9.23e-03,-7.44e-03,1.85e-02,6.27e-05
42545,1479,R10a,nad,1.66e-03,8.99e-03,-3.33e-03,-7.58e-05
42546,1479,R10a,nadh,-4.11e-04,-3.31e-04,8.23e-04,2.79e-06
42547,148,R10a,glu6p,3.24e-02,2.02e-02,-1.20e-02,-6.09e-04
42548,148,R10a,glulac6p,-7.83e-02,-2.00e-02,2.90e-02,6.03e-04
42549,148,R10a,nad,1.41e-02,2.42e-02,-5.22e-03,-7.29e-04
42550,148,R10a,nadh,-4.15e-02,-1.06e-02,1.54e-02,3.20e-04
42551,1482,R10a,glu6p,2.10e-01,3.24e-03,-6.76e-05,-1.21e-05
42552,1482,R10a,glulac6p,-4.40e-01,-2.77e-03,1.41e-04,1.04e-05
42553,1482,R10a,nad,8.18e-02,3.46e-03,-2.63e-05,-1.29e-05
42554,1482,R10a,nadh,-4.73e-01,-2.98e-03,1.52e-04,1.12e-05
42555,1484,R10a,glu6p,2.02e-01,3.25e-03,-7.08e-05,-1.22e-05
42556,1484,R10a,glulac6p,-4.22e-01,-2.78e-03,1.48e-04,1.04e-05
42557,1484,R10a,nad,7.85e-02,3.47e-03,-2.75e-05,-1.30e-05
42558,1484,R10a,nadh,-4.54e-01,-2.99e-03,1.59e-04,1.12e-05
42559,149,R10a,glu6p,2.64e-02,1.89e-02,-1.23e-02,-5.67e-04
42560,149,R10a,glulac6p,-6.38e-02,-1.87e-02,2.97e-02,5.62e-04
42561,149,R10a,nad,1.18e-02,2.33e-02,-5.50e-03,-6.98e-04
42562,149,R10a,nadh,-1.90e-02,-5.58e-03,8.85e-03,1.67e-04
42563,150,R10a,glu6p,4.41e-03,5.99e-03,-5.43e-03,-3.71e-05
42564,150,R10a,glulac6p,-1.03e-02,-5.74e-03,1.27e-02,3.55e-05
42565,150,R10a,nad,1.74e-03,6.51e-03,-2.15e-03,-4.03e-05
42566,150,R10a,nadh,-1.63e-04,-9.09e-05,2.01e-04,5.63e-07
42567,1503,R10a,glu6p,3.03e-03,5.73e-03,-5.78e-03,-4.13e-05
42568,1503,R10a,glulac6p,-7.33e-03,-5.68e-03,1.40e-02,4.09e-05
42569,1503,R10a,nad,1.37e-03,7.13e-03,-2.61e-03,-5.14e-05
42570,1503,R10a,nadh,-3.20e-04,-2.48e-04,6.10e-04,1.79e-06
42571,1506,R10a,glu6p,1.94e-01,3.05e-03,-6.52e-05,-1.09e-05
42572,1506,R10a,glulac6p,-4.11e-01,-2.65e-03,1.38e-04,9.42e-06
42573,1506,R10a,nad,7.58e-02,3.28e-03,-2.54e-05,-1.17e-05
42574,1506,R10a,nadh,-4.36e-01,-2.81e-03,1.46e-04,1.00e-05
42575,1507,R10a,glu6p,2.00e-01,3.05e-03,-6.30e-05,-1.08e-05
42576,1507,R10a,glulac6p,-4.24e-01,-2.65e-03,1.33e-04,9.41e-06
42577,1507,R10a,nad,7.83e-02,3.28e-03,-2.46e-05,-1.16e-05
