efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
862,0.0,0.0,0.0,0.0,-5.0,0.0,2984.0,0.0,139.0,0.0,3147.0,8.0,8.0,8.0,0.0,1576.0,1.0,-1576.0,1581.0,0.0,0.0,0.0,13.0,1593.0,70.0,70.0,14.0,0.0,0.0,0.0,2984.0,0.0,0.0,-1484.0,3147.0,3147.0,3147.0,1484.0,1522.0,-5.0,0.0,1576.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
863,1430.0,1430.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,1593.0,8.0,8.0,8.0,0.0,799.0,1.0,-799.0,804.0,0.0,0.0,0.0,13.0,816.0,0.0,0.0,14.0,707.0,0.0,0.0,0.0,70.0,0.0,0.0,1593.0,1593.0,1593.0,0.0,38.0,-5.0,0.0,799.0,0.0,14.0,14.0,1485.0,0.0,0.0,0.0
865,16.0,16.0,0.0,117.833,-5.0,0.0,0.0,117.833,139.0,0.0,414.667,8.0,8.0,8.0,0.0,209.833,1.0,-209.833,214.833,0.0,0.0,0.0,13.0,226.833,0.0,0.0,131.833,0.0,0.0,0.0,0.0,659.167,0.0,0.0,414.667,414.667,414.667,0.0,155.833,-5.0,0.0,209.833,117.833,131.833,131.833,188.833,0.0,0.0,0.0
866,0.0,0.0,0.0,111.167,-5.0,0.0,0.0,111.167,139.0,16.0,401.333,8.0,8.0,8.0,0.0,203.167,1.0,-203.167,208.167,16.0,16.0,0.0,13.0,220.167,0.0,0.0,125.167,0.0,0.0,0.0,0.0,657.833,0.0,0.0,401.333,401.333,401.333,0.0,149.167,-5.0,0.0,203.167,111.167,125.167,125.167,182.167,0.0,0.0,0.0
867,0.0,0.0,0.0,117.833,-5.0,0.0,16.0,117.833,139.0,0.0,414.667,8.0,8.0,8.0,0.0,209.833,1.0,-209.833,214.833,0.0,0.0,0.0,13.0,226.833,0.0,0.0,131.833,0.0,0.0,0.0,16.0,659.167,0.0,0.0,414.667,414.667,414.667,0.0,155.833,-5.0,0.0,209.833,117.833,131.833,131.833,172.833,0.0,0.0,0.0
871,0.0,0.0,0.0,0.0,-5.0,0.0,2844.0,0.0,139.0,0.0,3007.0,8.0,8.0,8.0,0.0,1506.0,1.0,-1506.0,1511.0,0.0,0.0,0.0,13.0,1523.0,0.0,0.0,14.0,0.0,0.0,0.0,2844.0,70.0,0.0,-1414.0,3007.0,3007.0,3007.0,1414.0,1452.0,-5.0,0.0,1506.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
882,3072.667,3072.667,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,3127.667,0.0,0.0,0.0
883,0.0,0.0,-2.667,0.0,-7.667,0.0,3051.667,33.0,139.0,0.0,3247.667,0.0,0.0,0.0,-33.0,1627.667,1.0,-1627.667,1638.0,0.0,0.0,0.0,10.333,1642.0,21.0,54.0,14.0,0.0,-2.667,0.0,3051.667,0.0,0.0,-1535.667,3247.667,3247.667,3247.667,1502.667,1573.667,-10.333,0.0,1627.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
884,0.0,0.0,-2.667,0.0,-7.667,0.0,3009.667,33.0,139.0,0.0,3205.667,0.0,0.0,0.0,-33.0,1606.667,1.0,-1606.667,1617.0,0.0,0.0,0.0,10.333,1621.0,0.0,33.0,14.0,0.0,-2.667,0.0,3009.667,21.0,0.0,-1514.667,3205.667,3205.667,3205.667,1481.667,1552.667,-10.333,0.0,1606.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
887,0.0,0.0,-2.667,0.0,-7.667,0.0,3072.667,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3072.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
890,21.0,21.0,-2.667,0.0,-7.667,0.0,3051.667,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3051.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,76.0,0.0,0.0,0.0
895,0.0,0.0,0.0,0.0,-5.0,0.0,1500.0,0.0,139.0,0.0,1663.0,8.0,8.0,8.0,0.0,834.0,1.0,-834.0,839.0,0.0,0.0,0.0,13.0,851.0,70.0,70.0,14.0,742.0,0.0,0.0,1500.0,0.0,0.0,0.0,1663.0,1663.0,1663.0,0.0,38.0,-5.0,0.0,834.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,-5.0,0.0,1430.0,0.0,139.0,0.0,1593.0,8.0,8.0,8.0,0.0,799.0,1.0,-799.0,804.0,0.0,0.0,0.0,13.0,816.0,0.0,0.0,14.0,707.0,0.0,0.0,1430.0,70.0,0.0,0.0,1593.0,1593.0,1593.0,0.0,38.0,-5.0,0.0,799.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
917,0.0,0.0,-2.667,201.244,-7.667,0.0,0.0,0.0,139.0,0.0,364.244,0.0,0.0,0.0,201.244,185.956,1.0,-185.956,196.289,0.0,0.0,0.0,10.333,200.289,1261.467,1060.222,215.244,0.0,-2.667,0.0,0.0,0.0,0.0,107.289,364.244,364.244,364.244,93.956,131.956,-10.333,0.0,185.956,201.244,215.244,215.244,256.244,0.0,0.0,0.0
919,201.167,201.167,-2.667,187.833,-7.667,0.0,0.0,0.0,139.0,0.0,552.0,0.0,0.0,0.0,187.833,279.833,1.0,-279.833,290.167,0.0,0.0,0.0,10.333,294.167,1181.0,993.167,201.833,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,552.0,552.0,552.0,187.833,225.833,-10.333,0.0,279.833,187.833,201.833,201.833,444.0,0.0,0.0,0.0
920,0.0,0.0,-2.667,132.97,-7.667,0.0,0.0,0.0,139.0,146.303,442.273,0.0,0.0,0.0,132.97,224.97,1.0,-224.97,235.303,146.303,146.303,0.0,10.333,239.303,1144.424,1011.454,146.97,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,442.273,442.273,442.273,132.97,170.97,-10.333,0.0,224.97,132.97,146.97,146.97,334.273,0.0,0.0,0.0
922,0.0,0.0,-2.667,187.833,-7.667,0.0,201.167,0.0,139.0,0.0,552.0,0.0,0.0,0.0,187.833,279.833,1.0,-279.833,290.167,0.0,0.0,0.0,10.333,294.167,1181.0,993.167,201.833,0.0,-2.667,0.0,201.167,0.0,0.0,0.0,552.0,552.0,552.0,187.833,225.833,-10.333,0.0,279.833,187.833,201.833,201.833,242.833,0.0,0.0,0.0
923,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,431.238,594.238,0.0,0.0,0.0,0.0,300.952,1.0,-300.952,311.286,431.238,431.238,0.0,10.333,315.286,916.476,916.476,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-208.952,594.238,594.238,594.238,208.952,246.952,-10.333,0.0,300.952,0.0,14.0,14.0,486.238,0.0,0.0,0.0
924,0.0,0.0,-2.667,189.5,-7.667,0.0,0.0,0.0,139.0,0.0,352.5,0.0,0.0,0.0,189.5,180.083,1.0,-180.083,190.417,0.0,0.0,0.0,10.333,194.417,1191.0,1001.5,203.5,88.083,-2.667,0.0,0.0,0.0,0.0,189.5,352.5,352.5,352.5,0.0,38.0,-10.333,0.0,180.083,189.5,203.5,203.5,244.5,0.0,0.0,0.0
935,0.0,0.0,-2.667,116.427,-7.667,0.0,0.0,0.0,139.0,0.0,279.427,0.0,0.0,0.0,116.427,143.547,1.0,-143.547,153.88,0.0,0.0,0.0,10.333,157.88,116.427,0.0,130.427,0.0,-2.667,0.0,0.0,636.133,0.0,64.88,279.427,279.427,279.427,51.547,89.547,-10.333,0.0,143.547,116.427,130.427,130.427,171.427,0.0,0.0,0.0
936,0.0,0.0,-2.667,76.778,-7.667,0.0,0.0,0.0,139.0,90.111,329.889,0.0,0.0,0.0,76.778,168.778,1.0,-168.778,179.111,90.111,90.111,0.0,10.333,183.111,76.778,0.0,90.778,0.0,-2.667,0.0,0.0,618.111,0.0,0.0,329.889,329.889,329.889,76.778,114.778,-10.333,0.0,168.778,76.778,90.778,90.778,221.889,0.0,0.0,0.0
937,0.0,0.0,-2.667,111.436,-7.667,0.0,124.769,0.0,139.0,0.0,399.205,0.0,0.0,0.0,111.436,203.436,1.0,-203.436,213.769,0.0,0.0,0.0,10.333,217.769,111.436,0.0,125.436,0.0,-2.667,0.0,124.769,611.18,0.0,0.0,399.205,399.205,399.205,111.436,149.436,-10.333,0.0,203.436,111.436,125.436,125.436,166.436,0.0,0.0,0.0
938,0.0,0.0,-2.667,112.462,-7.667,0.0,0.0,0.0,139.0,0.0,275.462,0.0,0.0,0.0,112.462,141.564,1.0,-141.564,151.897,0.0,0.0,0.0,10.333,155.897,112.462,0.0,126.462,49.564,-2.667,0.0,0.0,616.308,0.0,112.462,275.462,275.462,275.462,0.0,38.0,-10.333,0.0,141.564,112.462,126.462,126.462,167.462,0.0,0.0,0.0
939,1570.0,1570.0,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,0.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,1625.0,0.0,0.0,0.0
940,0.0,0.0,-2.667,0.0,-7.667,0.0,1549.0,33.0,139.0,0.0,1745.0,0.0,0.0,0.0,-33.0,876.333,1.0,-876.333,886.667,0.0,0.0,0.0,10.333,890.667,21.0,54.0,14.0,751.333,-2.667,0.0,1549.0,0.0,0.0,-33.0,1745.0,1745.0,1745.0,0.0,71.0,-10.333,0.0,876.333,0.0,14.0,14.0,55.0,0.0,0.0,0.0
941,124.769,124.769,-2.667,111.436,-7.667,0.0,0.0,0.0,139.0,0.0,399.205,0.0,0.0,0.0,111.436,203.436,1.0,-203.436,213.769,0.0,0.0,0.0,10.333,217.769,111.436,0.0,125.436,0.0,-2.667,0.0,0.0,611.18,0.0,0.0,399.205,399.205,399.205,111.436,149.436,-10.333,0.0,203.436,111.436,125.436,125.436,291.205,0.0,0.0,0.0
942,21.0,21.0,-2.667,0.0,-7.667,0.0,1549.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,1549.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,76.0,0.0,0.0,0.0
943,0.0,0.0,-2.667,0.0,-7.667,0.0,1570.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,1570.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,55.0,0.0,0.0,0.0
945,0.0,0.0,-2.667,0.0,-7.667,0.0,1528.0,33.0,139.0,0.0,1724.0,0.0,0.0,0.0,-33.0,865.833,1.0,-865.833,876.167,0.0,0.0,0.0,10.333,880.167,0.0,33.0,14.0,740.833,-2.667,0.0,1528.0,21.0,0.0,-33.0,1724.0,1724.0,1724.0,0.0,71.0,-10.333,0.0,865.833,0.0,14.0,14.0,55.0,0.0,0.0,0.0
947,0.0,0.0,-2.667,122.389,-7.667,0.0,0.0,122.389,139.0,0.0,407.778,0.0,0.0,0.0,0.0,207.722,1.0,-207.722,218.056,0.0,0.0,0.0,10.333,222.056,0.0,0.0,136.389,0.0,-2.667,6.667,0.0,665.944,0.0,0.0,407.778,407.778,407.778,0.0,160.389,-10.333,0.0,207.722,122.389,136.389,136.389,177.389,0.0,0.0,0.0
948,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,379.0,542.0,0.0,0.0,0.0,0.0,274.833,1.0,-274.833,285.167,379.0,379.0,0.0,10.333,289.167,812.0,812.0,14.0,182.833,-2.667,0.0,0.0,0.0,0.0,0.0,542.0,542.0,542.0,0.0,38.0,-10.333,0.0,274.833,0.0,14.0,14.0,434.0,0.0,0.0,0.0
951,0.0,0.0,-2.667,120.722,-7.667,0.0,0.0,107.389,139.0,0.0,391.111,0.0,0.0,0.0,13.333,199.389,1.0,-199.389,209.722,0.0,0.0,0.0,10.333,213.722,13.333,0.0,134.722,0.0,-2.667,0.0,0.0,657.611,0.0,13.333,391.111,391.111,391.111,0.0,145.389,-10.333,0.0,199.389,120.722,134.722,134.722,175.722,0.0,0.0,0.0
954,0.0,0.0,-2.667,115.167,-7.667,0.0,0.0,115.167,139.0,13.333,406.667,0.0,0.0,0.0,0.0,207.167,1.0,-207.167,217.5,13.333,13.333,0.0,10.333,221.5,0.0,0.0,129.167,0.0,-2.667,0.0,0.0,656.5,0.0,0.0,406.667,406.667,406.667,0.0,153.167,-10.333,0.0,207.167,115.167,129.167,129.167,183.5,0.0,0.0,0.0
956,13.333,13.333,-2.667,120.722,-7.667,0.0,0.0,120.722,139.0,0.0,417.778,0.0,0.0,0.0,0.0,212.722,1.0,-212.722,223.056,0.0,0.0,0.0,10.333,227.056,0.0,0.0,134.722,0.0,-2.667,0.0,0.0,657.611,0.0,0.0,417.778,417.778,417.778,0.0,158.722,-10.333,0.0,212.722,120.722,134.722,134.722,189.056,0.0,0.0,0.0
959,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,264.606,427.606,0.0,0.0,0.0,0.0,217.636,1.0,-217.636,227.97,264.606,264.606,0.0,10.333,231.97,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,583.212,0.0,-125.636,427.606,427.606,427.606,125.636,163.636,-10.333,0.0,217.636,0.0,14.0,14.0,319.606,0.0,0.0,0.0
960,3018.667,3018.667,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,0.0,3181.667,0.0,0.0,0.0,0.0,1594.667,1.0,-1594.667,1605.0,0.0,0.0,0.0,10.333,1609.0,54.0,54.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-1502.667,3181.667,3181.667,3181.667,1502.667,1540.667,-10.333,0.0,1594.667,0.0,14.0,14.0,3073.667,0.0,0.0,0.0
961,2910.667,2910.667,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,0.0,3073.667,0.0,0.0,0.0,0.0,1540.667,1.0,-1540.667,1551.0,0.0,0.0,0.0,10.333,1555.0,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,54.0,0.0,-1448.667,3073.667,3073.667,3073.667,1448.667,1486.667,-10.333,0.0,1540.667,0.0,14.0,14.0,2965.667,0.0,0.0,0.0
968,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,243.667,406.667,0.0,0.0,0.0,0.0,207.167,1.0,-207.167,217.5,243.667,243.667,0.0,10.333,221.5,0.0,0.0,14.0,115.167,-2.667,0.0,0.0,541.333,0.0,0.0,406.667,406.667,406.667,0.0,38.0,-10.333,0.0,207.167,0.0,14.0,14.0,298.667,0.0,0.0,0.0
970,0.0,0.0,-2.667,120.722,-7.667,0.0,13.333,120.722,139.0,0.0,417.778,0.0,0.0,0.0,0.0,212.722,1.0,-212.722,223.056,0.0,0.0,0.0,10.333,227.056,0.0,0.0,134.722,0.0,-2.667,0.0,13.333,657.611,0.0,0.0,417.778,417.778,417.778,0.0,158.722,-10.333,0.0,212.722,120.722,134.722,134.722,175.722,0.0,0.0,0.0
971,1462.0,1462.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,0.0,1625.0,0.0,0.0,0.0,0.0,816.333,1.0,-816.333,826.667,0.0,0.0,0.0,10.333,830.667,0.0,0.0,14.0,724.333,-2.667,0.0,0.0,54.0,0.0,0.0,1625.0,1625.0,1625.0,0.0,38.0,-10.333,0.0,816.333,0.0,14.0,14.0,1517.0,0.0,0.0,0.0
972,1516.0,1516.0,-2.667,0.0,-7.667,0.0,0.0,0.0,139.0,0.0,1679.0,0.0,0.0,0.0,0.0,843.333,1.0,-843.333,853.667,0.0,0.0,0.0,10.333,857.667,54.0,54.0,14.0,751.333,-2.667,0.0,0.0,0.0,0.0,0.0,1679.0,1679.0,1679.0,0.0,38.0,-10.333,0.0,843.333,0.0,14.0,14.0,1571.0,0.0,0.0,0.0
985,0.0,0.0,-2.667,0.0,-7.667,0.0,3018.667,0.0,139.0,0.0,3181.667,0.0,0.0,0.0,0.0,1594.667,1.0,-1594.667,1605.0,0.0,0.0,0.0,10.333,1609.0,54.0,54.0,14.0,0.0,-2.667,0.0,3018.667,0.0,0.0,-1502.667,3181.667,3181.667,3181.667,1502.667,1540.667,-10.333,0.0,1594.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
989,0.0,0.0,-2.667,0.0,-7.667,0.0,2910.667,0.0,139.0,0.0,3073.667,0.0,0.0,0.0,0.0,1540.667,1.0,-1540.667,1551.0,0.0,0.0,0.0,10.333,1555.0,0.0,0.0,14.0,0.0,-2.667,0.0,2910.667,54.0,0.0,-1448.667,3073.667,3073.667,3073.667,1448.667,1486.667,-10.333,0.0,1540.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1003,0.0,0.0,-2.667,0.0,-7.667,0.0,1516.0,0.0,139.0,0.0,1679.0,0.0,0.0,0.0,0.0,843.333,1.0,-843.333,853.667,0.0,0.0,0.0,10.333,857.667,54.0,54.0,14.0,751.333,-2.667,0.0,1516.0,0.0,0.0,0.0,1679.0,1679.0,1679.0,0.0,38.0,-10.333,0.0,843.333,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1005,0.0,0.0,-2.667,0.0,-7.667,0.0,1462.0,0.0,139.0,0.0,1625.0,0.0,0.0,0.0,0.0,816.333,1.0,-816.333,826.667,0.0,0.0,0.0,10.333,830.667,0.0,0.0,14.0,724.333,-2.667,0.0,1462.0,54.0,0.0,0.0,1625.0,1625.0,1625.0,0.0,38.0,-10.333,0.0,816.333,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1014,0.0,0.0,5.0,576.5,0.0,0.0,0.0,1785.5,139.0,0.0,1267.5,1280.5,1280.5,23.0,-1209.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1284.5,0.0,1209.0,590.5,0.0,5.0,1872.5,0.0,1773.5,0.0,-1209.0,1267.5,1267.5,1267.5,0.0,1823.5,5.0,0.0,5.0,576.5,590.5,590.5,631.5,0.0,1257.5,1257.5
1015,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1829.5,139.0,1773.5,1888.0,1901.0,1901.0,23.0,-1829.5,5.0,1.0,-5.0,0.0,1773.5,1773.5,0.0,18.0,1905.0,1817.5,3647.0,14.0,0.0,5.0,1916.5,0.0,0.0,0.0,-1829.5,1888.0,1888.0,1888.0,0.0,1867.5,5.0,0.0,5.0,0.0,14.0,14.0,1828.5,0.0,1878.0,1878.0
1016,0.0,0.0,5.0,0.0,0.0,0.0,0.0,920.75,139.0,864.75,979.25,992.25,992.25,23.0,-920.75,5.0,1.0,-5.0,0.0,864.75,864.75,0.0,18.0,996.25,0.0,920.75,14.0,0.0,5.0,1007.75,0.0,908.75,0.0,-920.75,979.25,979.25,979.25,0.0,958.75,5.0,0.0,5.0,0.0,14.0,14.0,919.75,0.0,969.25,969.25
1018,0.0,0.0,5.0,326.7,0.0,0.0,0.0,326.7,139.0,0.0,413.2,426.2,426.2,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,430.2,1733.5,1733.5,340.7,0.0,5.0,413.7,0.0,0.0,0.0,0.0,413.2,413.2,413.2,0.0,364.7,5.0,0.0,5.0,326.7,340.7,340.7,381.7,0.0,403.2,403.2
1019,0.0,0.0,125.044,0.0,120.044,0.0,0.0,0.0,139.0,0.0,163.0,383.13,383.13,383.13,0.0,21.478,1.0,-21.478,-223.609,0.0,0.0,0.0,138.044,163.522,0.0,0.0,14.0,0.0,125.044,70.522,0.0,820.261,0.0,0.0,163.0,163.0,163.0,0.0,38.0,245.087,0.0,21.478,0.0,14.0,14.0,55.0,0.0,0.0,0.0
1022,0.0,0.0,5.0,297.0,0.0,0.0,0.0,0.0,139.0,0.0,235.0,248.0,248.0,23.0,297.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,252.0,1882.0,1585.0,311.0,0.0,5.0,384.0,0.0,0.0,0.0,0.0,235.0,235.0,235.0,297.0,335.0,5.0,0.0,5.0,297.0,311.0,311.0,352.0,0.0,225.0,225.0
1025,0.0,0.0,5.0,146.048,0.0,0.0,0.0,0.0,139.0,0.0,159.524,172.524,172.524,23.0,146.048,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,176.524,146.048,0.0,160.048,0.0,5.0,233.048,0.0,830.238,0.0,0.0,159.524,159.524,159.524,146.048,184.048,5.0,0.0,5.0,146.048,160.048,160.048,201.048,0.0,149.524,149.524
1028,0.0,0.0,5.0,217.8,0.0,0.0,0.0,0.0,139.0,0.0,195.4,208.4,208.4,23.0,217.8,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,212.4,1406.8,1189.0,231.8,0.0,5.0,87.0,0.0,0.0,0.0,217.8,195.4,195.4,195.4,0.0,38.0,5.0,0.0,5.0,217.8,231.8,231.8,272.8,0.0,185.4,185.4
1034,0.0,0.0,5.0,122.68,0.0,0.0,0.0,0.0,139.0,0.0,147.84,160.84,160.84,23.0,122.68,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,164.84,122.68,0.0,136.68,0.0,5.0,87.0,0.0,713.4,0.0,122.68,147.84,147.84,147.84,0.0,38.0,5.0,0.0,5.0,122.68,136.68,136.68,177.68,0.0,137.84,137.84
1041,0.0,0.0,5.0,153.35,0.0,0.0,0.0,153.35,139.0,0.0,239.85,252.85,252.85,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,256.85,0.0,0.0,167.35,0.0,5.0,240.35,0.0,866.75,0.0,0.0,239.85,239.85,239.85,0.0,191.35,5.0,0.0,5.0,153.35,167.35,167.35,208.35,0.0,229.85,229.85
1049,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,466.714,319.857,332.857,332.857,23.0,0.0,5.0,1.0,-5.0,0.0,466.714,466.714,0.0,18.0,336.857,1033.429,1033.429,14.0,0.0,5.0,87.0,0.0,0.0,0.0,0.0,319.857,319.857,319.857,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,521.714,0.0,309.857,309.857
1059,3767.0,3767.0,5.0,0.0,0.0,0.0,0.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,0.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,3822.0,0.0,2010.0,2010.0
1062,0.0,0.0,5.0,0.0,0.0,0.0,3547.0,56.0,139.0,0.0,1888.0,1901.0,1901.0,23.0,-56.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1905.0,44.0,100.0,14.0,0.0,5.0,143.0,3547.0,0.0,0.0,-56.0,1888.0,1888.0,1888.0,0.0,94.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,1878.0,1878.0
1066,44.0,44.0,5.0,0.0,0.0,0.0,3723.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,3723.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,99.0,0.0,2010.0,2010.0
1067,0.0,0.0,5.0,0.0,0.0,0.0,3767.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,3767.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,2010.0,2010.0
1069,0.0,0.0,5.0,0.0,0.0,0.0,3459.0,56.0,139.0,0.0,1844.0,1857.0,1857.0,23.0,-56.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1861.0,0.0,56.0,14.0,0.0,5.0,143.0,3459.0,44.0,0.0,-56.0,1844.0,1844.0,1844.0,0.0,94.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,1834.0,1834.0
1070,3267.0,3267.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1720.0,1733.0,1733.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1737.0,100.0,100.0,14.0,0.0,5.0,87.0,0.0,0.0,0.0,0.0,1720.0,1720.0,1720.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,3322.0,0.0,1710.0,1710.0
1071,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,278.818,225.909,238.909,238.909,23.0,0.0,5.0,1.0,-5.0,0.0,278.818,278.818,0.0,18.0,242.909,0.0,0.0,14.0,0.0,5.0,87.0,0.0,657.636,0.0,0.0,225.909,225.909,225.909,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,333.818,0.0,215.909,215.909
1072,3067.0,3067.0,5.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,1620.0,1633.0,1633.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1637.0,0.0,0.0,14.0,0.0,5.0,87.0,0.0,100.0,0.0,0.0,1620.0,1620.0,1620.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,3122.0,0.0,1610.0,1610.0
1078,0.0,0.0,5.0,0.0,0.0,0.0,3267.0,0.0,139.0,0.0,1720.0,1733.0,1733.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1737.0,100.0,100.0,14.0,0.0,5.0,87.0,3267.0,0.0,0.0,0.0,1720.0,1720.0,1720.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,1710.0,1710.0
1088,0.0,0.0,5.0,194.6,0.0,0.0,0.0,0.0,139.0,0.0,270.8,109.8,109.8,23.0,194.6,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,200.8,1267.6,1073.0,208.6,0.0,5.0,0.0,0.0,0.0,0.0,194.6,270.8,270.8,270.8,0.0,38.0,5.0,0.0,92.0,194.6,208.6,208.6,249.6,0.0,86.8,86.8
