,efm,reaction,dq/dKeq,dlnq/dlnKeq,dmu/dKeq,dlnmu/dlnKeq
2056,349,R6r,3.50e-02,7.36e-02,-1.59e-04,-7.22e-02
2057,349,R7ra,-4.37e+00,-7.23e-02,1.99e-02,7.09e-02
2058,349,R7rb,-2.93e-04,-3.98e-02,1.33e-06,3.91e-02
2059,349,R7rc,-1.85e+00,-5.57e-02,8.42e-03,5.47e-02
2060,349,R8r,-7.20e-02,-4.72e-02,3.28e-04,4.63e-02
2061,349,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2062,349,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2063,349,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2064,349,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2065,352,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2066,352,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2067,352,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2068,352,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2069,352,R11r,-4.03e-06,-1.00e-05,5.06e-07,9.04e-06
2070,352,R12r,-7.46e-06,-1.85e-05,9.37e-07,1.67e-05
2071,352,R13r,-6.46e-07,-2.52e-06,8.11e-08,2.28e-06
2072,352,R14r,-4.76e-05,-4.57e-05,5.98e-06,4.13e-05
2073,352,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2074,352,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2075,352,R23r,-1.74e-03,-1.37e-04,2.19e-04,1.24e-04
2076,352,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2077,352,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2078,352,R28r,2.05e-03,1.04e-02,-2.58e-04,-9.36e-03
2079,352,R29r,1.66e+02,1.08e-02,-2.08e+01,-9.76e-03
2080,352,R2r,-9.71e-02,-5.28e-02,1.22e-02,4.77e-02
2081,352,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2082,352,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2083,352,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2084,352,R53r,-2.37e-08,-5.21e-04,2.98e-09,4.70e-04
2085,352,R5r,-3.67e+02,-1.17e-01,4.61e+01,1.05e-01
2086,352,R6r,1.43e-02,1.71e-01,-1.79e-03,-1.55e-01
2087,352,R7ra,-5.84e-01,-5.52e-02,7.33e-02,4.98e-02
2088,352,R7rb,-2.34e-05,-1.81e-02,2.93e-06,1.64e-02
2089,352,R7rc,-3.10e-01,-5.32e-02,3.89e-02,4.81e-02
2090,352,R8r,-9.23e-03,-3.45e-02,1.16e-03,3.12e-02
2091,352,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2092,352,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2093,352,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2094,355,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2095,355,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2096,355,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2097,355,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2098,355,R12r,-4.69e-05,-1.22e-05,7.76e-08,1.21e-05
2099,355,R13r,-1.03e-05,-4.23e-06,1.71e-08,4.18e-06
2100,355,R14r,-1.77e-05,-1.78e-06,2.93e-08,1.76e-06
2101,355,R15r,1.46e-05,6.15e-05,-2.42e-08,-6.08e-05
2102,355,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2103,355,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2104,355,R23r,-1.06e-01,-8.79e-04,1.76e-04,8.69e-04
2105,355,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2106,355,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2107,355,R26r,-2.61e-03,-1.52e-04,4.32e-06,1.51e-04
2108,355,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2109,355,R28r,2.03e-03,1.08e-03,-3.36e-06,-1.07e-03
2110,355,R29r,5.57e+00,3.81e-05,-9.22e-03,-3.77e-05
2111,355,R2r,-7.98e-01,-4.55e-02,1.32e-03,4.50e-02
2112,355,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2113,355,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2114,355,R54ra,-6.34e+01,-1.60e-02,1.05e-01,1.59e-02
2115,355,R54rb,-5.79e-06,-1.80e-03,9.59e-09,1.78e-03
2116,355,R5r,-1.52e+03,-5.08e-02,2.52e+00,5.02e-02
2117,355,R6r,4.83e-02,6.08e-02,-7.99e-05,-6.01e-02
2118,355,R7ra,-6.24e+00,-6.18e-02,1.03e-02,6.12e-02
2119,355,R7rb,-4.24e-04,-3.45e-02,7.01e-07,3.41e-02
2120,355,R7rc,-2.60e+00,-4.69e-02,4.31e-03,4.64e-02
2121,355,R8r,-1.03e-01,-4.03e-02,1.70e-04,3.99e-02
2122,355,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2123,355,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2124,356,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2125,356,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2126,356,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2127,356,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2128,356,R11r,-2.70e-05,-1.15e-05,1.17e-07,1.13e-05
2129,356,R12r,-3.92e-05,-1.66e-05,1.70e-07,1.63e-05
2130,356,R13r,-6.49e-06,-4.33e-06,2.81e-08,4.25e-06
2131,356,R14r,-3.84e-05,-6.30e-06,1.66e-07,6.19e-06
2132,356,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2133,356,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2134,356,R23r,-3.67e-03,-4.95e-05,1.59e-05,4.86e-05
2135,356,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2136,356,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2137,356,R28r,2.08e-03,1.80e-03,-9.04e-06,-1.77e-03
2138,356,R29r,1.63e+01,1.82e-04,-7.08e-02,-1.79e-04
2139,356,R2r,-5.64e-01,-5.24e-02,2.44e-03,5.15e-02
2140,356,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2141,356,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2142,356,R54ra,-4.22e+01,-1.74e-02,1.83e-01,1.71e-02
2143,356,R54rb,-5.20e-06,-2.62e-03,2.25e-08,2.58e-03
2144,356,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2145,356,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2146,356,R5r,-1.08e+03,-5.88e-02,4.69e+00,5.78e-02
2147,356,R6r,3.47e-02,7.12e-02,-1.50e-04,-6.99e-02
2148,356,R7ra,-4.36e+00,-7.04e-02,1.89e-02,6.91e-02
2149,356,R7rb,-2.92e-04,-3.88e-02,1.27e-06,3.81e-02
2150,356,R7rc,-1.85e+00,-5.43e-02,8.02e-03,5.33e-02
2151,356,R8r,-7.23e-02,-4.62e-02,3.14e-04,4.54e-02
2152,356,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2153,356,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2154,356,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2155,357,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2156,357,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2157,357,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2158,357,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2159,357,R11r,-1.05e-05,-1.35e-05,3.88e-07,1.28e-05
2160,357,R12r,-1.73e-05,-2.22e-05,6.39e-07,2.10e-05
2161,357,R13r,-2.01e-06,-4.04e-06,7.39e-08,3.83e-06
2162,357,R14r,-4.36e-05,-2.16e-05,1.61e-06,2.05e-05
2163,357,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2164,357,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2165,357,R23r,-1.98e-03,-8.04e-05,7.28e-05,7.62e-05
2166,357,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2167,357,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2168,357,R28r,3.14e-04,8.19e-04,-1.16e-05,-7.76e-04
2169,357,R29r,4.89e+01,1.65e-03,-1.80e+00,-1.56e-03
2170,357,R2r,-2.60e-01,-7.31e-02,9.58e-03,6.93e-02
2171,357,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2172,357,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2173,357,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2174,357,R53r,-8.99e-10,-1.02e-05,3.31e-11,9.67e-06
2175,357,R54ra,-2.09e+01,-2.60e-02,7.70e-01,2.47e-02
2176,357,R54rb,-9.54e-06,-1.46e-02,3.51e-07,1.38e-02
2177,357,R5r,-6.43e+02,-1.05e-01,2.37e+01,1.00e-01
2178,357,R6r,2.28e-02,1.41e-01,-8.40e-04,-1.34e-01
2179,357,R7ra,-1.92e+00,-9.37e-02,7.08e-02,8.88e-02
2180,357,R7rb,-9.82e-05,-3.94e-02,3.62e-06,3.73e-02
2181,357,R7rc,-8.28e-01,-7.34e-02,3.05e-02,6.96e-02
2182,357,R8r,-2.85e-02,-5.51e-02,1.05e-03,5.22e-02
2183,357,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2184,357,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2185,357,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2186,358,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2187,358,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2188,358,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2189,358,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2190,358,R11r,-3.96e-06,-1.02e-05,5.30e-07,9.18e-06
2191,358,R12r,-7.36e-06,-1.89e-05,9.84e-07,1.70e-05
2192,358,R13r,-6.31e-07,-2.55e-06,8.44e-08,2.30e-06
2193,358,R14r,-4.77e-05,-4.74e-05,6.38e-06,4.27e-05
2194,358,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2195,358,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2196,358,R23r,-1.07e-03,-8.76e-05,1.44e-04,7.89e-05
2197,358,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2198,358,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2199,358,R28r,1.45e-03,7.61e-03,-1.95e-04,-6.85e-03
2200,358,R29r,1.45e+02,9.77e-03,-1.93e+01,-8.80e-03
2201,358,R2r,-9.13e-02,-5.14e-02,1.22e-02,4.63e-02
2202,358,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2203,358,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2204,358,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2205,358,R53r,-3.44e-08,-7.84e-04,4.61e-09,7.06e-04
2206,358,R5r,-3.59e+02,-1.18e-01,4.80e+01,1.06e-01
2207,358,R6r,1.40e-02,1.74e-01,-1.87e-03,-1.57e-01
2208,358,R7ra,-5.40e-01,-5.28e-02,7.22e-02,4.76e-02
2209,358,R7rb,-2.13e-05,-1.71e-02,2.85e-06,1.54e-02
2210,358,R7rc,-2.91e-01,-5.17e-02,3.89e-02,4.66e-02
2211,358,R8r,-8.55e-03,-3.31e-02,1.14e-03,2.98e-02
2212,358,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2213,358,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2214,358,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2215,358,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2216,360,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2217,360,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2218,360,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2219,360,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2220,360,R11r,-2.88e-05,-1.42e-05,1.68e-07,1.39e-05
2221,360,R12r,-4.85e-05,-2.39e-05,2.82e-07,2.34e-05
2222,360,R13r,-8.67e-06,-6.72e-06,5.05e-08,6.58e-06
2223,360,R14r,-3.46e-05,-6.60e-06,2.01e-07,6.46e-06
2224,360,R15r,2.15e-06,1.71e-05,-1.25e-08,-1.67e-05
2225,360,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2226,360,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2227,360,R23r,-4.98e-03,-7.79e-05,2.90e-05,7.63e-05
2228,360,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2229,360,R29r,1.94e+01,2.52e-04,-1.13e-01,-2.47e-04
2230,360,R2r,-2.78e-01,-3.00e-02,1.62e-03,2.94e-02
2231,360,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2232,360,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2233,360,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2234,360,R54ra,-1.67e+01,-7.98e-03,9.70e-02,7.81e-03
2235,360,R54rb,-6.42e-07,-3.77e-04,3.74e-09,3.69e-04
2236,360,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2237,360,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2238,360,R5r,-7.22e+02,-4.55e-02,4.20e+00,4.46e-02
2239,360,R6r,2.34e-02,5.58e-02,-1.36e-04,-5.46e-02
2240,360,R7ra,-2.58e+00,-4.84e-02,1.50e-02,4.74e-02
2241,360,R7rb,-1.40e-04,-2.16e-02,8.16e-07,2.12e-02
2242,360,R7rc,-8.70e-01,-2.97e-02,5.07e-03,2.91e-02
2243,360,R8r,-3.20e-02,-2.38e-02,1.86e-04,2.33e-02
2244,360,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2245,360,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2246,360,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2247,361,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2248,361,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2249,361,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2250,361,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2251,361,R11r,-2.64e-05,-1.20e-05,1.31e-07,1.17e-05
2252,361,R12r,-3.84e-05,-1.74e-05,1.90e-07,1.71e-05
2253,361,R13r,-6.29e-06,-4.49e-06,3.12e-08,4.41e-06
2254,361,R14r,-3.85e-05,-6.77e-06,1.91e-07,6.64e-06
2255,361,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2256,361,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2257,361,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2258,361,R23r,-3.60e-03,-5.19e-05,1.78e-05,5.09e-05
2259,361,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2260,361,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2261,361,R28r,2.04e-03,1.89e-03,-1.01e-05,-1.85e-03
2262,361,R29r,1.64e+01,1.96e-04,-8.13e-02,-1.92e-04
2263,361,R2r,-5.34e-01,-5.32e-02,2.65e-03,5.22e-02
2264,361,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2265,361,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2266,361,R54ra,-3.98e+01,-1.75e-02,1.97e-01,1.72e-02
2267,361,R54rb,-5.08e-06,-2.75e-03,2.52e-08,2.69e-03
2268,361,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2269,361,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2270,361,R5r,-1.03e+03,-5.99e-02,5.11e+00,5.88e-02
2271,361,R6r,3.31e-02,7.27e-02,-1.64e-04,-7.13e-02
2272,361,R7ra,-4.13e+00,-7.13e-02,2.04e-02,7.00e-02
2273,361,R7rb,-2.75e-04,-3.90e-02,1.36e-06,3.83e-02
2274,361,R7rc,-1.75e+00,-5.50e-02,8.67e-03,5.40e-02
2275,361,R8r,-6.83e-02,-4.67e-02,3.38e-04,4.58e-02
2276,361,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2277,361,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2278,361,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2279,361,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2280,362,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2281,362,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2282,362,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2283,362,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2284,362,R11r,-2.59e-05,-1.19e-05,1.32e-07,1.17e-05
2285,362,R12r,-3.78e-05,-1.74e-05,1.94e-07,1.71e-05
2286,362,R13r,-6.15e-06,-4.46e-06,3.15e-08,4.37e-06
2287,362,R14r,-3.86e-05,-6.90e-06,1.98e-07,6.77e-06
2288,362,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2289,362,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2290,362,R23r,-3.55e-03,-5.21e-05,1.82e-05,5.11e-05
2291,362,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2292,362,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2293,362,R28r,2.10e-03,1.97e-03,-1.07e-05,-1.93e-03
2294,362,R29r,1.72e+01,2.09e-04,-8.81e-02,-2.05e-04
2295,362,R2r,-5.36e-01,-5.42e-02,2.74e-03,5.32e-02
2296,362,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2297,362,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2298,362,R53r,-3.33e-12,-1.36e-08,1.70e-14,1.33e-08
2299,362,R54ra,-3.97e+01,-1.78e-02,2.03e-01,1.74e-02
2300,362,R54rb,-5.31e-06,-2.92e-03,2.72e-08,2.86e-03
2301,362,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2302,362,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2303,362,R5r,-1.03e+03,-6.12e-02,5.30e+00,6.00e-02
2304,362,R6r,3.33e-02,7.44e-02,-1.70e-04,-7.29e-02
2305,362,R7ra,-4.13e+00,-7.26e-02,2.12e-02,7.12e-02
2306,362,R7rb,-2.74e-04,-3.96e-02,1.40e-06,3.89e-02
2307,362,R7rc,-1.75e+00,-5.61e-02,8.99e-03,5.50e-02
2308,362,R8r,-6.83e-02,-4.75e-02,3.50e-04,4.66e-02
2309,362,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2310,362,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2311,362,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2312,362,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2313,363,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2314,363,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2315,363,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2316,363,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2317,363,R11r,-5.10e-06,-7.99e-06,2.74e-07,7.48e-06
2318,363,R12r,-2.03e-05,-3.17e-05,1.09e-06,2.97e-05
2319,363,R13r,-2.51e-06,-6.17e-06,1.35e-07,5.78e-06
2320,363,R14r,-3.86e-05,-2.34e-05,2.07e-06,2.19e-05
2321,363,R15r,2.79e-06,7.04e-05,-1.50e-07,-6.59e-05
2322,363,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2323,363,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2324,363,R23r,-2.26e-03,-1.12e-04,1.21e-04,1.05e-04
2325,363,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2326,363,R29r,4.19e+01,1.72e-03,-2.25e+00,-1.61e-03
2327,363,R2r,-1.96e-01,-6.73e-02,1.05e-02,6.31e-02
2328,363,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2329,363,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2330,363,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2331,363,R53r,-2.36e-09,-3.26e-05,1.26e-10,3.06e-05
2332,363,R54ra,-8.15e+00,-1.24e-02,4.37e-01,1.16e-02
2333,363,R54rb,-2.77e-06,-5.17e-03,1.49e-07,4.84e-03
2334,363,R5r,-5.60e+02,-1.12e-01,3.01e+01,1.05e-01
2335,363,R6r,2.03e-02,1.54e-01,-1.09e-03,-1.44e-01
2336,363,R7ra,-1.50e+00,-8.94e-02,8.06e-02,8.38e-02
2337,363,R7rb,-6.80e-05,-3.33e-02,3.65e-06,3.12e-02
2338,363,R7rc,-6.10e-01,-6.60e-02,3.27e-02,6.19e-02
2339,363,R8r,-1.97e-02,-4.65e-02,1.06e-03,4.35e-02
2340,363,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2341,363,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2342,363,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2343,364,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2344,364,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2345,364,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2346,364,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2347,364,R11r,-5.13e-06,-1.33e-05,6.96e-07,1.20e-05
2348,364,R12r,-9.24e-06,-2.39e-05,1.25e-06,2.15e-05
2349,364,R13r,-8.69e-07,-3.54e-06,1.18e-07,3.19e-06
2350,364,R14r,-4.68e-05,-4.69e-05,6.35e-06,4.22e-05
2351,364,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2352,364,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2353,364,R23r,-1.40e-03,-1.15e-04,1.90e-04,1.04e-04
2354,364,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2355,364,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2356,364,R28r,4.30e-03,2.27e-02,-5.84e-04,-2.04e-02
2357,364,R29r,1.60e+02,1.09e-02,-2.17e+01,-9.80e-03
2358,364,R2r,-1.14e-01,-6.47e-02,1.55e-02,5.82e-02
2359,364,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2360,364,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2361,364,R53r,-7.54e-10,-1.73e-05,1.02e-10,1.56e-05
2362,364,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2363,364,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2364,364,R5r,-3.14e+02,-1.04e-01,4.26e+01,9.37e-02
2365,364,R6r,1.18e-02,1.48e-01,-1.60e-03,-1.33e-01
2366,364,R7ra,-6.90e-01,-6.81e-02,9.37e-02,6.12e-02
2367,364,R7rb,-3.05e-05,-2.48e-02,4.15e-06,2.23e-02
2368,364,R7rc,-3.35e-01,-6.00e-02,4.55e-02,5.40e-02
2369,364,R8r,-1.07e-02,-4.19e-02,1.46e-03,3.77e-02
2370,364,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2371,364,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2372,364,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2373,364,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2374,365,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2375,365,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2376,365,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2377,365,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2378,365,R11r,-3.36e-05,-1.65e-05,1.95e-07,1.62e-05
2379,365,R12r,-4.76e-05,-2.34e-05,2.76e-07,2.29e-05
2380,365,R13r,-8.23e-06,-6.37e-06,4.78e-08,6.24e-06
2381,365,R14r,-3.85e-05,-7.35e-06,2.24e-07,7.19e-06
2382,365,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2383,365,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2384,365,R23r,-4.98e-03,-7.79e-05,2.89e-05,7.62e-05
2385,365,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2386,365,R29r,1.94e+01,2.52e-04,-1.13e-01,-2.46e-04
2387,365,R2r,-2.78e-01,-3.00e-02,1.61e-03,2.94e-02
2388,365,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2389,365,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2390,365,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2391,365,R54ra,-1.67e+01,-7.98e-03,9.68e-02,7.81e-03
2392,365,R54rb,-6.42e-07,-3.76e-04,3.73e-09,3.68e-04
2393,365,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2394,365,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2395,365,R5r,-7.22e+02,-4.55e-02,4.19e+00,4.46e-02
2396,365,R6r,2.34e-02,5.58e-02,-1.36e-04,-5.46e-02
2397,365,R7ra,-2.58e+00,-4.84e-02,1.50e-02,4.74e-02
2398,365,R7rb,-1.40e-04,-2.16e-02,8.14e-07,2.11e-02
2399,365,R7rc,-8.71e-01,-2.97e-02,5.06e-03,2.90e-02
2400,365,R8r,-3.20e-02,-2.37e-02,1.86e-04,2.33e-02
2401,365,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2402,365,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2403,365,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2404,367,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2405,367,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2406,367,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2407,367,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2408,367,R12r,-4.59e-05,-1.45e-05,1.11e-07,1.43e-05
2409,367,R13r,-1.01e-05,-4.99e-06,2.44e-08,4.92e-06
2410,367,R14r,-1.77e-05,-2.16e-06,4.30e-08,2.14e-06
2411,367,R15r,1.48e-05,7.55e-05,-3.59e-08,-7.45e-05
2412,367,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2413,367,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
2414,367,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
